event_date,event_timestamp,event_name,user_pseudo_id,ga_session_id,session_index,event_previous_timestamp,event_bundle_sequence_id,platform,app_version,device_os,country,state,city,traffic_source,traffic_medium,traffic_campaign,firebase_screen,firebase_screen_class,page_path,loan_product,customer_segment,employment_type,preapproved,offer_id,loan_amount_brl,installments,monthly_rate_pct,cet_pct,net_disbursed_brl,biometric_result,document_type,contract_id,error_code,support_channel,engagement_time_msec,is_conversion,activity
20260320,2026-03-20 11:56:08,biometric_auth_result,user_125877,1006055048,5119,2026-03-20T11:56:05,13,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/autenticacao/biometria,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,success,,,,,9462,0,biometric_auth_result
20260320,2026-03-20 11:56:13,screen_view,user_125877,1006055048,5119,2026-03-20T11:56:08,14,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,documents,DocumentUploadActivity,/credito/consignado/documentos,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,,,,1375,0,documents
20260320,2026-03-20 11:56:19,document_upload,user_125877,1006055048,5119,2026-03-20T11:56:13,15,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,selfie,,,,4482,0,document_upload
20260320,2026-03-20 11:56:23,document_upload,user_125877,1006055048,5119,2026-03-20T11:56:19,16,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,rg_frente,,,,8931,0,document_upload
20260320,2026-03-20 11:56:33,document_upload,user_125877,1006055048,5119,2026-03-20T11:56:23,17,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,rg_verso,,,,2048,0,document_upload
20260320,2026-03-20 11:56:42,screen_view,user_125877,1006055048,5119,2026-03-20T11:56:33,18,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,help,HelpCenterActivity,/credito/consignado/ajuda,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,,,,4589,0,help
20260320,2026-03-20 11:56:45,support_contact_start,user_125877,1006055048,5119,2026-03-20T11:56:42,19,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/ajuda/contato,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,,,phone,2899,0,support_contact_start
20260320,2026-03-20 11:56:55,screen_view,user_125877,1006055048,5119,2026-03-20T11:56:45,20,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,contract,ContractReviewActivity,/credito/consignado/contrato,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,,,,2545,0,contract
20260320,2026-03-20 11:57:07,contract_review,user_125877,1006055048,5119,2026-03-20T11:56:55,21,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/contrato/revisao,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,ct_6555306,,,9142,0,contract_review
20260320,2026-03-20 11:57:11,contract_accept,user_125877,1006055048,5119,2026-03-20T11:57:07,22,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/contrato/aceite,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,ct_6555306,,,3346,1,contract_accept
20260320,2026-03-20 11:57:20,screen_view,user_125877,1006055048,5119,2026-03-20T11:57:11,23,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,status,ProposalStatusActivity,/credito/consignado/status,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,ct_6555306,,,2147,0,status
20260320,2026-03-20 11:57:25,proposal_approved,user_125877,1006055048,5119,2026-03-20T11:57:20,24,ANDROID,7.43.0,Android 14,BR,BA,Salvador,paid_search,cpc,cross_sell_folha,,,/credito/consignado/status/aprovado,credito_consignado,Aposentado,INSS,0,,1000.0,36,2.35,3.1,959.46,,,ct_6555306,,,1965,1,proposal_approved
20260317,2026-03-17 16:58:12,session_start,user_127789,1018539755,1593,,1,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/session_start,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,2602,0,session_start
20260317,2026-03-17 16:58:14,screen_view,user_127789,1018539755,1593,2026-03-17T16:58:12,2,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,home,HomeActivity,/home,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,1661,0,home
20260317,2026-03-17 16:58:19,login,user_127789,1018539755,1593,2026-03-17T16:58:14,3,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/login,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,1038,0,login
20260317,2026-03-17 16:58:25,screen_view,user_127789,1018539755,1593,2026-03-17T16:58:19,4,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,4058,0,credito_hub
20260317,2026-03-17 16:58:31,preapproved_offer_view,user_127789,1018539755,1593,2026-03-17T16:58:25,5,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/oferta,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,7146,0,preapproved_offer_view
20260317,2026-03-17 16:58:37,screen_view,user_127789,1018539755,1593,2026-03-17T16:58:31,6,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,simulator,SimulatorActivity,/credito/consignado/simulador,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,3509,0,simulator
20260317,2026-03-17 16:58:47,amount_change,user_127789,1018539755,1593,2026-03-17T16:58:37,7,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,1115,0,amount_change
20260317,2026-03-17 16:58:55,installments_change,user_127789,1018539755,1593,2026-03-17T16:58:47,8,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,9308,0,installments_change
20260317,2026-03-17 16:58:58,rate_view,user_127789,1018539755,1593,2026-03-17T16:58:55,9,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,5766,0,rate_view
20260317,2026-03-17 16:59:03,proposal_start,user_127789,1018539755,1593,2026-03-17T16:58:58,10,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,4298,0,proposal_start
20260317,2026-03-17 16:59:11,screen_view,user_127789,1018539755,1593,2026-03-17T16:59:03,11,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,auth,BiometricAuthActivity,/credito/consignado/autenticacao,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,4862,0,auth
20260317,2026-03-17 16:59:17,biometric_auth_start,user_127789,1018539755,1593,2026-03-17T16:59:11,12,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/autenticacao/biometria,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,2396,0,biometric_auth_start
20260317,2026-03-17 16:59:22,biometric_auth_result,user_127789,1018539755,1593,2026-03-17T16:59:17,13,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/autenticacao/biometria,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,success,,,,,3448,0,biometric_auth_result
20260317,2026-03-17 16:59:28,screen_view,user_127789,1018539755,1593,2026-03-17T16:59:22,14,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,documents,DocumentUploadActivity,/credito/consignado/documentos,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,1411,0,documents
20260317,2026-03-17 16:59:33,document_upload,user_127789,1018539755,1593,2026-03-17T16:59:28,15,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,selfie,,,,8591,0,document_upload
20260317,2026-03-17 16:59:36,document_upload,user_127789,1018539755,1593,2026-03-17T16:59:33,16,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,rg_frente,,,,8294,0,document_upload
20260317,2026-03-17 16:59:42,document_upload,user_127789,1018539755,1593,2026-03-17T16:59:36,17,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,rg_verso,,,,8431,0,document_upload
20260317,2026-03-17 16:59:50,screen_view,user_127789,1018539755,1593,2026-03-17T16:59:42,18,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,help,HelpCenterActivity,/credito/consignado/ajuda,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,1198,0,help
20260317,2026-03-17 16:59:52,support_contact_start,user_127789,1018539755,1593,2026-03-17T16:59:50,19,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/ajuda/contato,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,phone,4042,0,support_contact_start
20260317,2026-03-17 17:00:08,screen_view,user_127789,1018539755,1593,2026-03-17T16:59:52,20,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,contract,ContractReviewActivity,/credito/consignado/contrato,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,,,,6571,0,contract
20260317,2026-03-17 17:00:15,contract_review,user_127789,1018539755,1593,2026-03-17T17:00:08,21,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/contrato/revisao,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,ct_8116172,,,3760,0,contract_review
20260317,2026-03-17 17:00:25,contract_accept,user_127789,1018539755,1593,2026-03-17T17:00:15,22,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/contrato/aceite,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,ct_8116172,,,1064,1,contract_accept
20260317,2026-03-17 17:00:27,screen_view,user_127789,1018539755,1593,2026-03-17T17:00:25,23,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,status,ProposalStatusActivity,/credito/consignado/status,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,ct_8116172,,,2117,0,status
20260317,2026-03-17 17:00:33,proposal_approved,user_127789,1018539755,1593,2026-03-17T17:00:27,24,IOS,7.43.0,iOS 18,BR,SP,São Paulo,paid_search,cpc,cross_sell_folha,,,/credito/consignado/status/aprovado,credito_consignado,Aposentado,INSS,1,of_106907,2000.0,36,2.73,3.47,1888.49,,,ct_8116172,,,6376,1,proposal_approved
20260315,2026-03-15 17:18:29,session_start,user_134967,1030290499,5339,,1,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/session_start,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,6858,0,session_start
20260315,2026-03-15 17:18:33,screen_view,user_134967,1030290499,5339,2026-03-15T17:18:29,2,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,home,HomeActivity,/home,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,2654,0,home
20260315,2026-03-15 17:18:40,login,user_134967,1030290499,5339,2026-03-15T17:18:33,3,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/login,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,8850,0,login
20260315,2026-03-15 17:18:41,screen_view,user_134967,1030290499,5339,2026-03-15T17:18:40,4,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,4287,0,credito_hub
20260315,2026-03-15 17:18:43,eligibility_check,user_134967,1030290499,5339,2026-03-15T17:18:41,5,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/elegibilidade,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,4729,0,eligibility_check
20260315,2026-03-15 17:18:50,screen_view,user_134967,1030290499,5339,2026-03-15T17:18:43,6,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,simulator,SimulatorActivity,/credito/consignado/simulador,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,5250,0,simulator
20260315,2026-03-15 17:18:55,amount_change,user_134967,1030290499,5339,2026-03-15T17:18:50,7,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,8077,0,amount_change
20260315,2026-03-15 17:19:03,installments_change,user_134967,1030290499,5339,2026-03-15T17:18:55,8,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,6266,0,installments_change
20260315,2026-03-15 17:19:09,rate_view,user_134967,1030290499,5339,2026-03-15T17:19:03,9,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,6109,0,rate_view
20260315,2026-03-15 17:19:10,proposal_start,user_134967,1030290499,5339,2026-03-15T17:19:09,10,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/proposta,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,6506,0,proposal_start
20260315,2026-03-15 17:19:16,screen_view,user_134967,1030290499,5339,2026-03-15T17:19:10,11,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,auth,BiometricAuthActivity,/credito/consignado/autenticacao,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,6375,0,auth
20260315,2026-03-15 17:19:21,biometric_auth_start,user_134967,1030290499,5339,2026-03-15T17:19:16,12,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/autenticacao/biometria,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,7181,0,biometric_auth_start
20260315,2026-03-15 17:19:27,biometric_auth_result,user_134967,1030290499,5339,2026-03-15T17:19:21,13,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/autenticacao/biometria,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,success,,,,,8258,0,biometric_auth_result
20260315,2026-03-15 17:19:33,screen_view,user_134967,1030290499,5339,2026-03-15T17:19:27,14,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,documents,DocumentUploadActivity,/credito/consignado/documentos,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,4889,0,documents
20260315,2026-03-15 17:19:35,document_upload,user_134967,1030290499,5339,2026-03-15T17:19:33,15,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,selfie,,,,9941,0,document_upload
20260315,2026-03-15 17:19:42,document_upload,user_134967,1030290499,5339,2026-03-15T17:19:35,16,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,rg_frente,,,,7174,0,document_upload
20260315,2026-03-15 17:19:47,document_upload,user_134967,1030290499,5339,2026-03-15T17:19:42,17,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/documentos/upload,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,rg_verso,,,,8028,0,document_upload
20260315,2026-03-15 17:19:58,screen_view,user_134967,1030290499,5339,2026-03-15T17:19:47,18,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,help,HelpCenterActivity,/credito/consignado/ajuda,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,1312,0,help
20260315,2026-03-15 17:20:01,support_contact_start,user_134967,1030290499,5339,2026-03-15T17:19:58,19,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/ajuda/contato,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,chat,9863,0,support_contact_start
20260315,2026-03-15 17:20:20,screen_view,user_134967,1030290499,5339,2026-03-15T17:20:01,20,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,contract,ContractReviewActivity,/credito/consignado/contrato,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,,,,5212,0,contract
20260315,2026-03-15 17:20:30,contract_review,user_134967,1030290499,5339,2026-03-15T17:20:20,21,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/contrato/revisao,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,ct_1725435,,,960,0,contract_review
20260315,2026-03-15 17:20:42,contract_accept,user_134967,1030290499,5339,2026-03-15T17:20:30,22,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/contrato/aceite,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,ct_1725435,,,2024,1,contract_accept
20260315,2026-03-15 17:20:52,screen_view,user_134967,1030290499,5339,2026-03-15T17:20:42,23,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,status,ProposalStatusActivity,/credito/consignado/status,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,ct_1725435,,,999,0,status
20260315,2026-03-15 17:21:00,proposal_approved,user_134967,1030290499,5339,2026-03-15T17:20:52,24,IOS,7.43.0,iOS 18,BR,MG,Belo Horizonte,direct,(none),always_on_credito,,,/credito/consignado/status/aprovado,credito_consignado,Aposentado,INSS,0,,1000.0,72,2.69,3.04,976.12,,,ct_1725435,,,2240,1,proposal_approved
20260322,2026-03-22 13:10:20,session_start,user_108700,1053334666,5355,,1,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,,,/session_start,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,8210,0,session_start
20260322,2026-03-22 13:10:23,screen_view,user_108700,1053334666,5355,2026-03-22T13:10:20,2,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,home,HomeActivity,/home,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,1808,0,home
20260322,2026-03-22 13:10:29,login,user_108700,1053334666,5355,2026-03-22T13:10:23,3,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,,,/login,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,1868,0,login
20260322,2026-03-22 13:10:30,screen_view,user_108700,1053334666,5355,2026-03-22T13:10:29,4,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,credito_hub,CreditoHubActivity,/credito/consignado,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,3155,0,credito_hub
20260322,2026-03-22 13:10:38,eligibility_check,user_108700,1053334666,5355,2026-03-22T13:10:30,5,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,,,/credito/consignado/elegibilidade,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,7578,0,eligibility_check
20260322,2026-03-22 13:10:42,screen_view,user_108700,1053334666,5355,2026-03-22T13:10:38,6,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,simulator,SimulatorActivity,/credito/consignado/simulador,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,6367,0,simulator
20260322,2026-03-22 13:10:48,amount_change,user_108700,1053334666,5355,2026-03-22T13:10:42,7,ANDROID,7.41.1,Android 14,BR,RJ,Rio de Janeiro,push,push_notification,campanha_marco_consignado,,,/credito/consignado/proposta,credito_consignado,Servidor Publico,PUBLICO,0,,2000.0,18,2.6,3.37,1873.53,,,,,,6715,0,amount_change
