ga_session_id,user_pseudo_id,session_date,total_events,total_engagement_sec,conversions,converted,unique_screens,loan_amount_brl,net_disbursed_brl,platform,app_version,device_os,country,city,traffic_source,traffic_medium,traffic_campaign,state,cluster
1207209144,user_129138,2026-03-11,19,71.2,0,0,5,5000.0,4724.53,ANDROID,7.41.0,Android 14,BR,Porto Alegre,paid_search,cpc,cross_sell_folha,RS,2
1210633513,user_136354,2026-03-31,20,104.9,0,0,5,15000.0,13994.11,IOS,7.43.0,iOS 18,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,2
1213741030,user_132745,2026-03-12,19,91.8,0,0,5,3000.0,2946.13,IOS,7.42.0,iOS 18,BR,São Paulo,organic,organic,always_on_credito,SP,2
1216444889,user_123945,2026-03-30,17,72.4,0,0,5,5000.0,4776.03,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,(not set),MG,2
1220637177,user_100886,2026-03-31,20,108.6,0,0,5,5000.0,4857.25,IOS,7.41.0,iOS 18,BR,Belo Horizonte,organic,organic,campanha_marco_consignado,MG,2
1233196214,user_126544,2026-03-21,18,82.6,0,0,5,1000.0,987.86,IOS,7.41.1,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,2
1240469205,user_125734,2026-03-29,19,87.4,0,0,5,10000.0,9792.24,ANDROID,7.43.0,Android 14,BR,Curitiba,direct,(none),retargeting_preaprovado,PR,2
1246647688,user_100517,2026-03-19,18,83.1,0,0,5,7000.0,6470.13,IOS,7.41.0,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,2
1252084402,user_110550,2026-03-24,19,107.0,0,0,5,20000.0,19772.13,IOS,7.41.0,iOS 18,BR,São Paulo,paid_search,cpc,campanha_marco_consignado,SP,2
1266035921,user_126164,2026-03-19,19,104.6,0,0,5,1000.0,930.12,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,paid_search,cpc,(not set),MG,2
1275713849,user_106811,2026-03-17,19,74.6,0,0,5,20000.0,19574.42,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,2
1287114485,user_120720,2026-03-22,19,98.5,0,0,5,1500.0,1410.11,ANDROID,7.41.1,Android 14,BR,Salvador,in_app_banner,app_internal,cross_sell_folha,BA,2
1290551122,user_138851,2026-03-09,18,94.8,0,0,5,2000.0,1905.18,ANDROID,7.41.0,Android 14,BR,Curitiba,paid_search,cpc,(not set),PR,2
1303544813,user_118097,2026-03-24,19,80.9,0,0,5,30000.0,28327.57,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,organic,organic,always_on_credito,RJ,2
1310232574,user_137021,2026-03-29,18,80.7,0,0,5,30000.0,28918.19,ANDROID,7.41.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,2
1313801985,user_125414,2026-03-27,19,74.2,0,0,5,3000.0,2869.95,IOS,7.43.0,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,2
1321000150,user_116350,2026-03-20,19,82.2,0,0,5,1000.0,920.45,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,2
1322388531,user_122953,2026-03-24,18,83.7,0,0,5,15000.0,14400.53,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,paid_search,cpc,campanha_marco_consignado,MG,2
1333457560,user_114677,2026-03-09,19,84.9,0,0,5,7000.0,6672.33,ANDROID,7.42.0,Android 14,BR,Porto Alegre,paid_search,cpc,cross_sell_folha,RS,2
1348094992,user_129735,2026-03-04,19,84.1,0,0,5,10000.0,9590.89,ANDROID,7.42.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,retargeting_preaprovado,RS,2
1355648034,user_107496,2026-03-25,17,83.5,0,0,5,15000.0,14308.76,IOS,7.42.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,2
1357753072,user_120728,2026-03-29,19,68.8,0,0,5,5000.0,4914.89,ANDROID,7.41.1,Android 14,BR,Curitiba,direct,(none),always_on_credito,PR,2
1381581245,user_107897,2026-03-04,19,101.6,0,0,5,15000.0,14600.63,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,cross_sell_folha,BA,2
1390028194,user_112877,2026-03-12,20,87.1,0,0,5,10000.0,9441.75,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,always_on_credito,MG,2
1390915349,user_132613,2026-03-07,18,82.7,0,0,5,30000.0,29479.23,ANDROID,7.42.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,2
1405253606,user_110886,2026-03-25,19,112.9,0,0,5,2000.0,1935.7,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,crm_email,email,campanha_marco_consignado,RJ,2
1407384140,user_110962,2026-03-15,19,100.0,0,0,5,7000.0,6714.25,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,organic,organic,cross_sell_folha,RJ,2
1408631908,user_108130,2026-03-31,19,85.1,0,0,5,10000.0,9765.64,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,2
1424401745,user_130806,2026-03-05,17,86.2,0,0,5,15000.0,13871.51,ANDROID,7.42.0,Android 14,BR,Porto Alegre,paid_search,cpc,campanha_marco_consignado,RS,2
1440354578,user_131766,2026-03-31,18,81.9,0,0,5,30000.0,27992.57,IOS,7.41.1,iOS 18,BR,Salvador,organic,organic,always_on_credito,BA,2
1457843719,user_100500,2026-03-10,19,103.3,0,0,5,1000.0,970.0,ANDROID,7.41.1,Android 14,BR,Curitiba,crm_email,email,cross_sell_folha,PR,2
1459023536,user_136131,2026-03-05,19,90.0,0,0,5,1500.0,1426.38,ANDROID,7.41.0,Android 14,BR,Salvador,in_app_banner,app_internal,(not set),BA,2
1460466321,user_139632,2026-03-17,19,82.7,0,0,5,5000.0,4913.35,ANDROID,7.41.0,Android 14,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,2
1468695313,user_135596,2026-03-25,19,72.8,0,0,5,5000.0,4695.34,ANDROID,7.43.0,Android 14,BR,São Paulo,crm_email,email,always_on_credito,SP,2
1470240070,user_118834,2026-03-25,19,125.7,0,0,5,5000.0,4915.92,ANDROID,7.41.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,2
1473935251,user_106867,2026-03-21,20,119.9,0,0,5,7000.0,6601.59,ANDROID,7.42.0,Android 14,BR,São Paulo,crm_email,email,retargeting_preaprovado,SP,2
1477465617,user_102442,2026-03-13,19,88.1,0,0,5,1000.0,984.83,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,2
1484641431,user_135167,2026-03-04,18,78.9,0,0,5,1000.0,987.85,ANDROID,7.42.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,2
1501756709,user_107683,2026-03-19,18,95.0,0,0,5,5000.0,4722.43,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,direct,(none),(not set),MG,2
1511767053,user_106663,2026-03-20,18,100.1,0,0,5,30000.0,28623.45,ANDROID,7.43.0,Android 14,BR,Curitiba,in_app_banner,app_internal,always_on_credito,PR,2
1522884862,user_138469,2026-03-08,19,74.4,0,0,5,1500.0,1424.25,ANDROID,7.43.0,Android 14,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,2
1528143294,user_136521,2026-03-16,18,84.9,0,0,5,3000.0,2961.35,ANDROID,7.41.0,Android 14,BR,Curitiba,in_app_banner,app_internal,retargeting_preaprovado,PR,2
1531869149,user_107201,2026-03-06,19,73.8,0,0,5,1500.0,1473.18,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,2
1540957086,user_131965,2026-03-22,19,72.8,0,0,5,30000.0,27797.84,ANDROID,7.43.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,RS,2
1541923549,user_111487,2026-03-11,19,92.7,0,0,5,1500.0,1476.1,ANDROID,7.41.0,Android 14,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,2
1543240875,user_100012,2026-03-25,18,74.1,0,0,5,2000.0,1945.82,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,always_on_credito,MG,2
1548516940,user_107434,2026-03-31,19,89.6,0,0,5,3000.0,2892.45,IOS,7.43.0,iOS 18,BR,Salvador,organic,organic,retargeting_preaprovado,BA,2
1554020948,user_102470,2026-03-27,18,83.4,0,0,5,2000.0,1958.84,IOS,7.43.0,iOS 18,BR,São Paulo,organic,organic,always_on_credito,SP,2
1566105482,user_120899,2026-03-21,18,82.7,0,0,5,15000.0,14597.01,ANDROID,7.43.0,Android 14,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,2
1576852186,user_121605,2026-03-08,18,88.3,0,0,5,3000.0,2939.76,IOS,7.43.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,(not set),SP,2
1589458373,user_127186,2026-03-21,20,93.9,0,0,5,30000.0,27728.26,IOS,7.41.1,iOS 18,BR,Belo Horizonte,organic,organic,cross_sell_folha,MG,2
1619806562,user_137538,2026-03-15,19,81.7,0,0,5,2000.0,1848.23,IOS,7.41.1,iOS 18,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,2
1636813803,user_124460,2026-03-09,19,74.2,0,0,5,15000.0,14726.82,ANDROID,7.41.0,Android 14,BR,São Paulo,push,push_notification,cross_sell_folha,SP,2
1659550406,user_120935,2026-03-31,20,96.7,0,0,5,15000.0,14736.3,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,crm_email,email,campanha_marco_consignado,MG,2
1660702319,user_112588,2026-03-24,17,81.6,0,0,5,5000.0,4781.24,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,direct,(none),always_on_credito,RJ,2
1661450459,user_103782,2026-03-20,18,90.0,0,0,5,20000.0,18693.18,ANDROID,7.43.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,2
1661485803,user_106389,2026-03-23,18,85.4,0,0,5,5000.0,4937.08,ANDROID,7.43.0,Android 14,BR,Curitiba,push,push_notification,cross_sell_folha,PR,2
1663820214,user_113429,2026-03-04,18,88.7,0,0,5,20000.0,19150.24,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,2
1673312866,user_104083,2026-03-24,19,93.0,0,0,5,7000.0,6756.84,ANDROID,7.41.1,Android 14,BR,Salvador,organic,organic,retargeting_preaprovado,BA,2
1687304324,user_126710,2026-03-12,19,82.4,0,0,5,2000.0,1959.02,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,2
1697064069,user_108632,2026-03-04,19,93.8,0,0,5,10000.0,9809.33,ANDROID,7.43.0,Android 14,BR,Porto Alegre,direct,(none),campanha_marco_consignado,RS,2
1708912175,user_138654,2026-03-10,20,107.2,0,0,5,1500.0,1395.53,IOS,7.41.0,iOS 18,BR,Belo Horizonte,direct,(none),campanha_marco_consignado,MG,2
1714853087,user_117213,2026-03-28,18,83.7,0,0,5,1500.0,1453.24,ANDROID,7.41.0,Android 14,BR,Salvador,organic,organic,cross_sell_folha,BA,2
1724404252,user_107350,2026-03-20,17,93.9,0,0,5,1500.0,1434.88,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,organic,organic,cross_sell_folha,RJ,2
1734483276,user_132243,2026-03-29,19,103.8,0,0,5,2000.0,1972.43,IOS,7.43.0,iOS 18,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,2
1742254537,user_102065,2026-03-31,18,80.3,0,0,5,30000.0,28632.38,ANDROID,7.41.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,2
1747532897,user_136180,2026-03-26,18,92.4,0,0,5,15000.0,14771.93,ANDROID,7.41.0,Android 14,BR,São Paulo,paid_search,cpc,cross_sell_folha,SP,2
1755713961,user_106885,2026-03-28,18,70.7,0,0,5,3000.0,2940.82,IOS,7.41.0,iOS 18,BR,Curitiba,push,push_notification,retargeting_preaprovado,PR,2
1760687482,user_102795,2026-03-08,18,86.9,0,0,5,2000.0,1914.74,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,2
1766555685,user_126457,2026-03-03,18,71.2,0,0,5,20000.0,18624.12,IOS,7.41.1,iOS 18,BR,Salvador,direct,(none),retargeting_preaprovado,BA,2
1771134659,user_125070,2026-03-22,19,96.6,0,0,5,30000.0,28790.79,ANDROID,7.41.0,Android 14,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,2
1774482241,user_109565,2026-03-29,18,86.8,0,0,5,1500.0,1473.22,IOS,7.43.0,iOS 18,BR,Belo Horizonte,organic,organic,campanha_marco_consignado,MG,2
1795390462,user_139472,2026-03-25,19,96.6,0,0,5,1500.0,1474.81,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,2
1797546084,user_103255,2026-03-29,18,95.6,0,0,5,5000.0,4865.62,ANDROID,7.41.1,Android 14,BR,São Paulo,direct,(none),always_on_credito,SP,2
1803967063,user_131895,2026-03-17,17,100.4,0,0,5,10000.0,9209.05,ANDROID,7.43.0,Android 14,BR,Salvador,in_app_banner,app_internal,(not set),BA,2
1805121551,user_126766,2026-03-15,18,75.9,0,0,5,1000.0,926.17,IOS,7.41.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,2
1834877739,user_112899,2026-03-26,20,92.2,0,0,5,20000.0,18645.61,IOS,7.43.0,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,always_on_credito,MG,2
1835309474,user_108489,2026-03-05,19,113.3,0,0,5,10000.0,9761.09,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,2
1845235542,user_117715,2026-03-31,19,95.4,0,0,5,2000.0,1964.46,IOS,7.43.0,iOS 18,BR,Porto Alegre,paid_search,cpc,retargeting_preaprovado,RS,2
1846589097,user_108046,2026-03-05,18,92.3,0,0,5,2000.0,1862.73,IOS,7.42.0,iOS 18,BR,São Paulo,organic,organic,campanha_marco_consignado,SP,2
1849883041,user_138544,2026-03-03,18,71.7,0,0,5,20000.0,18714.27,ANDROID,7.41.1,Android 14,BR,São Paulo,paid_search,cpc,always_on_credito,SP,2
1864956632,user_129796,2026-03-12,19,111.4,0,0,5,1000.0,935.43,IOS,7.41.1,iOS 18,BR,Porto Alegre,push,push_notification,always_on_credito,RS,2
1873494513,user_118679,2026-03-28,19,96.1,0,0,5,20000.0,18988.73,IOS,7.41.0,iOS 18,BR,Belo Horizonte,crm_email,email,retargeting_preaprovado,MG,2
1873993551,user_134281,2026-03-04,17,61.0,0,0,5,20000.0,18615.67,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,paid_search,cpc,campanha_marco_consignado,RJ,2
1875129125,user_125331,2026-03-13,20,104.4,0,0,5,30000.0,28664.18,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,cross_sell_folha,MG,2
1877755816,user_138036,2026-03-14,19,93.7,0,0,5,1500.0,1426.63,ANDROID,7.43.0,Android 14,BR,Curitiba,push,push_notification,retargeting_preaprovado,PR,2
1893393073,user_135204,2026-03-12,19,89.1,0,0,5,1000.0,933.61,ANDROID,7.41.1,Android 14,BR,São Paulo,paid_search,cpc,always_on_credito,SP,2
1893468958,user_116288,2026-03-08,19,95.7,0,0,5,7000.0,6826.04,IOS,7.43.0,iOS 18,BR,Belo Horizonte,direct,(none),(not set),MG,2
1895935469,user_119714,2026-03-29,19,92.5,0,0,5,30000.0,28541.81,ANDROID,7.43.0,Android 14,BR,São Paulo,organic,organic,cross_sell_folha,SP,2
1901461145,user_134426,2026-03-30,20,107.3,0,0,5,15000.0,14532.91,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,push,push_notification,always_on_credito,RJ,2
1905280083,user_102379,2026-03-20,18,96.1,0,0,5,3000.0,2927.78,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,crm_email,email,always_on_credito,RJ,2
1905357583,user_102838,2026-03-22,18,78.9,0,0,5,30000.0,29587.67,IOS,7.43.0,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,always_on_credito,MG,2
1908194344,user_125146,2026-03-17,17,81.4,0,0,5,1000.0,985.77,IOS,7.42.0,iOS 18,BR,Porto Alegre,push,push_notification,(not set),RS,2
1919525428,user_122572,2026-03-18,19,94.7,0,0,5,1500.0,1393.47,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,organic,organic,always_on_credito,RJ,2
1926962556,user_127173,2026-03-27,19,94.4,0,0,5,1500.0,1476.94,ANDROID,7.42.0,Android 14,BR,Curitiba,crm_email,email,campanha_marco_consignado,PR,2
1951284308,user_116280,2026-03-29,18,75.6,0,0,5,2000.0,1849.45,IOS,7.41.0,iOS 18,BR,Curitiba,organic,organic,cross_sell_folha,PR,2
1951348962,user_137292,2026-03-16,19,65.6,0,0,5,30000.0,27887.78,ANDROID,7.41.1,Android 14,BR,Salvador,crm_email,email,campanha_marco_consignado,BA,2
1963130036,user_102731,2026-03-11,18,80.2,0,0,5,20000.0,19562.37,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,organic,organic,cross_sell_folha,MG,2
1966596949,user_121479,2026-03-05,19,96.7,0,0,5,30000.0,29424.65,IOS,7.42.0,iOS 18,BR,Salvador,organic,organic,cross_sell_folha,BA,2
1971194749,user_125887,2026-03-18,18,94.7,0,0,5,1500.0,1439.55,IOS,7.43.0,iOS 18,BR,Salvador,push,push_notification,(not set),BA,2
1972706922,user_100023,2026-03-15,18,77.4,0,0,5,30000.0,28734.54,IOS,7.41.0,iOS 18,BR,Curitiba,crm_email,email,cross_sell_folha,PR,2
1979924096,user_122016,2026-03-01,19,118.2,0,0,5,20000.0,18998.84,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,always_on_credito,BA,2
1994119179,user_125332,2026-03-06,19,98.9,0,0,5,10000.0,9368.72,IOS,7.41.0,iOS 18,BR,Porto Alegre,push,push_notification,(not set),RS,2
1997949082,user_105605,2026-03-20,19,72.9,0,0,5,30000.0,27806.25,ANDROID,7.42.0,Android 14,BR,Salvador,direct,(none),campanha_marco_consignado,BA,2
2002337755,user_124806,2026-03-26,18,68.7,0,0,5,1000.0,979.59,IOS,7.42.0,iOS 18,BR,Salvador,paid_search,cpc,(not set),BA,2
2019130744,user_119473,2026-03-23,20,88.5,0,0,5,7000.0,6844.4,IOS,7.41.1,iOS 18,BR,Belo Horizonte,paid_search,cpc,cross_sell_folha,MG,2
2022677013,user_116016,2026-03-07,19,113.9,0,0,5,1500.0,1475.8,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,paid_search,cpc,campanha_marco_consignado,RJ,2
2023613889,user_102708,2026-03-08,18,90.7,0,0,5,2000.0,1876.65,IOS,7.42.0,iOS 18,BR,Belo Horizonte,direct,(none),always_on_credito,MG,2
2034046129,user_121522,2026-03-12,19,105.9,0,0,5,1500.0,1437.27,IOS,7.41.0,iOS 18,BR,Curitiba,in_app_banner,app_internal,retargeting_preaprovado,PR,2
2042415784,user_101990,2026-03-30,19,96.0,0,0,5,1500.0,1422.75,IOS,7.41.1,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,always_on_credito,RS,2
2049170595,user_108397,2026-03-21,18,95.6,0,0,5,1500.0,1443.55,ANDROID,7.42.0,Android 14,BR,Salvador,in_app_banner,app_internal,campanha_marco_consignado,BA,2
2079102177,user_139998,2026-03-25,19,94.0,0,0,5,15000.0,14747.56,IOS,7.43.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,2
2079728492,user_134256,2026-03-29,18,87.0,0,0,5,1500.0,1461.42,IOS,7.41.0,iOS 18,BR,Porto Alegre,push,push_notification,campanha_marco_consignado,RS,2
2081469005,user_133490,2026-03-30,18,97.9,0,0,5,2000.0,1917.32,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,campanha_marco_consignado,MG,2
2101792939,user_114012,2026-03-04,19,99.1,0,0,5,30000.0,29509.38,ANDROID,7.41.0,Android 14,BR,Curitiba,crm_email,email,(not set),PR,2
2102556331,user_118680,2026-03-12,19,100.1,0,0,5,15000.0,14426.96,IOS,7.41.0,iOS 18,BR,Porto Alegre,organic,organic,retargeting_preaprovado,RS,2
2106612865,user_110528,2026-03-24,18,106.6,0,0,5,1500.0,1427.07,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,campanha_marco_consignado,RJ,2
2110281146,user_109437,2026-03-02,18,81.2,0,0,5,15000.0,14841.66,IOS,7.41.1,iOS 18,BR,Porto Alegre,crm_email,email,always_on_credito,RS,2
2118373535,user_108278,2026-03-14,20,101.8,0,0,5,30000.0,29483.75,IOS,7.43.0,iOS 18,BR,Salvador,crm_email,email,campanha_marco_consignado,BA,2
2126386286,user_130873,2026-03-12,18,95.7,0,0,5,3000.0,2952.95,ANDROID,7.41.0,Android 14,BR,Salvador,organic,organic,(not set),BA,2
2137207374,user_102169,2026-03-29,19,88.3,0,0,5,7000.0,6882.4,ANDROID,7.42.0,Android 14,BR,São Paulo,push,push_notification,always_on_credito,SP,2
2143635454,user_121959,2026-03-18,19,111.2,0,0,5,3000.0,2874.95,IOS,7.42.0,iOS 18,BR,Salvador,organic,organic,campanha_marco_consignado,BA,2
2158551526,user_131412,2026-03-18,17,74.8,0,0,5,3000.0,2792.23,IOS,7.43.0,iOS 18,BR,Salvador,push,push_notification,campanha_marco_consignado,BA,2
2161358027,user_116702,2026-03-07,19,102.1,0,0,5,2000.0,1964.46,IOS,7.43.0,iOS 18,BR,São Paulo,paid_search,cpc,campanha_marco_consignado,SP,2
2161419613,user_123951,2026-03-06,18,113.0,0,0,5,2000.0,1951.43,IOS,7.41.0,iOS 18,BR,Salvador,organic,organic,(not set),BA,2
2167833630,user_120043,2026-03-16,18,85.7,0,0,5,15000.0,14148.96,IOS,7.41.0,iOS 18,BR,Belo Horizonte,crm_email,email,campanha_marco_consignado,MG,2
2190208881,user_100011,2026-03-31,18,99.4,0,0,5,15000.0,14717.25,IOS,7.41.0,iOS 18,BR,Curitiba,paid_search,cpc,cross_sell_folha,PR,2
2195224553,user_129886,2026-03-20,19,95.2,0,0,5,1000.0,977.7,IOS,7.42.0,iOS 18,BR,São Paulo,paid_search,cpc,(not set),SP,2
2197044594,user_123395,2026-03-09,18,83.2,0,0,5,30000.0,27839.24,ANDROID,7.42.0,Android 14,BR,Curitiba,paid_search,cpc,campanha_marco_consignado,PR,2
2197309347,user_133879,2026-03-05,18,80.9,0,0,5,1000.0,954.8,IOS,7.43.0,iOS 18,BR,Salvador,organic,organic,always_on_credito,BA,2
2199110510,user_136163,2026-03-03,20,81.7,0,0,5,7000.0,6542.57,IOS,7.41.1,iOS 18,BR,Porto Alegre,organic,organic,(not set),RS,2
2230228689,user_123499,2026-03-29,19,60.7,0,0,5,1000.0,946.12,ANDROID,7.41.0,Android 14,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,2
