ga_session_id,user_pseudo_id,session_date,total_events,total_engagement_sec,conversions,converted,unique_screens,loan_amount_brl,net_disbursed_brl,platform,app_version,device_os,country,city,traffic_source,traffic_medium,traffic_campaign,state,cluster
1081093558,user_100766,2026-03-09,20,101.2,2,1,6,1500.0,1389.45,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,in_app_banner,app_internal,retargeting_preaprovado,MG,1
1082155670,user_136288,2026-03-10,18,98.6,2,1,6,10000.0,9623.58,ANDROID,7.41.0,Android 14,BR,São Paulo,organic,organic,cross_sell_folha,SP,1
1086327398,user_125113,2026-04-01,17,87.1,0,0,5,20000.0,19601.97,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,always_on_credito,RJ,1
1087337425,user_136033,2026-03-06,16,78.8,0,0,5,10000.0,9761.13,IOS,7.41.1,iOS 18,BR,Salvador,organic,organic,(not set),BA,1
1090837651,user_116695,2026-03-02,20,76.4,2,1,6,5000.0,4933.61,IOS,7.41.0,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,cross_sell_folha,RS,1
1092237119,user_122248,2026-03-09,16,85.6,0,0,5,5000.0,4858.66,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,direct,(none),always_on_credito,MG,1
1092606308,user_125461,2026-03-11,18,86.7,2,1,6,20000.0,18700.47,ANDROID,7.41.1,Android 14,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,1
1094557677,user_100357,2026-03-31,18,98.0,2,1,6,1500.0,1425.95,IOS,7.41.0,iOS 18,BR,Porto Alegre,push,push_notification,always_on_credito,RS,1
1096064321,user_120935,2026-03-10,17,78.5,2,1,6,1000.0,920.56,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,organic,organic,(not set),MG,1
1096852184,user_100057,2026-03-17,18,86.4,2,1,6,10000.0,9375.68,IOS,7.41.1,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,retargeting_preaprovado,MG,1
1097119995,user_122538,2026-03-24,17,96.0,2,1,6,7000.0,6547.6,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,organic,organic,cross_sell_folha,MG,1
1099981184,user_116715,2026-03-14,16,74.8,0,0,5,5000.0,4600.53,ANDROID,7.41.0,Android 14,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,1
1101681971,user_106994,2026-03-18,16,65.7,0,0,5,15000.0,14467.02,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,paid_search,cpc,always_on_credito,RJ,1
1103494887,user_107119,2026-03-09,19,84.4,2,1,6,2000.0,1900.66,IOS,7.42.0,iOS 18,BR,Curitiba,paid_search,cpc,retargeting_preaprovado,PR,1
1103814307,user_138909,2026-03-24,20,102.1,2,1,6,1500.0,1446.55,IOS,7.42.0,iOS 18,BR,São Paulo,push,push_notification,(not set),SP,1
1104658560,user_139978,2026-03-31,20,105.4,2,1,6,2000.0,1960.29,ANDROID,7.41.1,Android 14,BR,Salvador,paid_search,cpc,campanha_marco_consignado,BA,1
1105268339,user_118666,2026-03-04,18,91.1,2,1,6,20000.0,19137.08,IOS,7.43.0,iOS 18,BR,Belo Horizonte,organic,organic,cross_sell_folha,MG,1
1105383406,user_100961,2026-03-18,16,73.4,0,0,5,5000.0,4729.79,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,paid_search,cpc,always_on_credito,MG,1
1106868297,user_115997,2026-03-03,18,102.0,2,1,6,15000.0,13834.01,ANDROID,7.41.1,Android 14,BR,Salvador,crm_email,email,cross_sell_folha,BA,1
1106911720,user_121746,2026-03-02,21,95.6,2,1,6,1500.0,1407.97,IOS,7.41.0,iOS 18,BR,Belo Horizonte,direct,(none),always_on_credito,MG,1
1109748756,user_108156,2026-03-14,19,88.0,2,1,6,2000.0,1965.95,IOS,7.43.0,iOS 18,BR,Salvador,paid_search,cpc,cross_sell_folha,BA,1
1112001227,user_127793,2026-03-26,18,86.6,2,1,6,30000.0,29493.02,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,cross_sell_folha,RJ,1
1112844052,user_121560,2026-03-12,15,72.4,0,0,5,10000.0,9542.62,IOS,7.43.0,iOS 18,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,1
1113941564,user_105260,2026-03-03,20,79.3,2,1,6,30000.0,28276.5,ANDROID,7.42.0,Android 14,BR,São Paulo,organic,organic,cross_sell_folha,SP,1
1115025813,user_113888,2026-03-16,15,67.2,0,0,5,30000.0,29657.99,ANDROID,7.41.0,Android 14,BR,Curitiba,crm_email,email,cross_sell_folha,PR,1
1115299242,user_112978,2026-03-08,18,90.4,2,1,6,2000.0,1898.45,IOS,7.43.0,iOS 18,BR,Porto Alegre,crm_email,email,always_on_credito,RS,1
1117288376,user_109150,2026-03-09,16,82.9,0,0,5,3000.0,2775.05,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,1
1119016025,user_137195,2026-03-27,16,56.2,0,0,5,15000.0,14373.62,ANDROID,7.43.0,Android 14,BR,Curitiba,in_app_banner,app_internal,retargeting_preaprovado,PR,1
1120023981,user_113364,2026-03-21,21,102.3,2,1,6,10000.0,9460.17,IOS,7.42.0,iOS 18,BR,Curitiba,organic,organic,retargeting_preaprovado,PR,1
1121084475,user_110827,2026-03-21,19,92.0,2,1,6,20000.0,19656.92,ANDROID,7.42.0,Android 14,BR,Porto Alegre,direct,(none),retargeting_preaprovado,RS,1
1122387763,user_130392,2026-03-29,16,77.8,0,0,5,7000.0,6891.55,IOS,7.41.1,iOS 18,BR,São Paulo,organic,organic,(not set),SP,1
1122657116,user_128008,2026-03-26,18,76.5,2,1,6,30000.0,27700.16,IOS,7.43.0,iOS 18,BR,Curitiba,in_app_banner,app_internal,campanha_marco_consignado,PR,1
1123589882,user_101028,2026-03-18,20,90.0,2,1,6,20000.0,18853.21,ANDROID,7.41.1,Android 14,BR,Porto Alegre,paid_search,cpc,(not set),RS,1
1123777033,user_109690,2026-03-27,18,89.9,2,1,6,15000.0,13964.11,ANDROID,7.41.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,1
1126236003,user_106938,2026-03-27,18,73.1,2,1,6,2000.0,1930.17,ANDROID,7.42.0,Android 14,BR,São Paulo,paid_search,cpc,cross_sell_folha,SP,1
1126421129,user_100822,2026-03-16,19,83.5,2,1,6,15000.0,14230.34,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,push,push_notification,campanha_marco_consignado,RJ,1
1127058043,user_131794,2026-03-06,18,76.5,2,1,6,1500.0,1423.57,ANDROID,7.41.0,Android 14,BR,Rio de Janeiro,organic,organic,(not set),RJ,1
1127574453,user_132163,2026-03-23,17,80.7,0,0,5,2000.0,1878.47,IOS,7.42.0,iOS 18,BR,São Paulo,organic,organic,(not set),SP,1
1129998292,user_128461,2026-03-18,19,106.4,2,1,6,20000.0,19758.99,ANDROID,7.43.0,Android 14,BR,Salvador,crm_email,email,cross_sell_folha,BA,1
1130166376,user_139014,2026-03-22,18,96.3,2,1,6,15000.0,14100.72,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,direct,(none),(not set),RJ,1
1130669017,user_109159,2026-03-09,16,82.3,0,0,5,20000.0,19139.11,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,push,push_notification,always_on_credito,RJ,1
1132107491,user_107301,2026-03-24,17,79.1,2,1,6,1000.0,938.74,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,crm_email,email,(not set),RJ,1
1134709824,user_113179,2026-03-11,17,89.8,2,1,6,2000.0,1939.0,IOS,7.43.0,iOS 18,BR,Curitiba,push,push_notification,always_on_credito,PR,1
1134764964,user_132470,2026-03-20,17,93.9,2,1,6,15000.0,13890.8,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,crm_email,email,retargeting_preaprovado,RJ,1
1139774037,user_135657,2026-03-11,20,85.2,2,1,6,20000.0,18637.12,ANDROID,7.41.0,Android 14,BR,Rio de Janeiro,direct,(none),(not set),RJ,1
1140699691,user_131351,2026-03-11,18,71.1,2,1,6,15000.0,14833.16,IOS,7.42.0,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,retargeting_preaprovado,MG,1
1142533315,user_111821,2026-03-21,18,77.6,2,1,6,20000.0,19442.49,ANDROID,7.42.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,always_on_credito,RS,1
1143547580,user_102786,2026-03-27,17,84.0,0,0,5,1000.0,929.16,IOS,7.43.0,iOS 18,BR,Porto Alegre,organic,organic,retargeting_preaprovado,RS,1
1143880794,user_130533,2026-03-25,18,83.1,2,1,6,7000.0,6722.47,IOS,7.41.1,iOS 18,BR,Curitiba,direct,(none),always_on_credito,PR,1
1144644644,user_104333,2026-03-17,18,93.4,2,1,6,30000.0,28250.61,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,push,push_notification,(not set),RJ,1
1145494938,user_136643,2026-03-29,15,65.5,0,0,5,2000.0,1873.94,IOS,7.42.0,iOS 18,BR,Belo Horizonte,direct,(none),(not set),MG,1
1150185194,user_122474,2026-03-30,20,95.2,2,1,6,15000.0,13995.19,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,push,push_notification,(not set),RJ,1
1150256727,user_104091,2026-03-13,16,67.7,0,0,5,15000.0,14116.5,ANDROID,7.42.0,Android 14,BR,São Paulo,push,push_notification,cross_sell_folha,SP,1
1152820283,user_119228,2026-03-21,15,93.9,0,0,5,20000.0,18550.43,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,always_on_credito,RJ,1
1154881600,user_113848,2026-03-11,18,102.8,2,1,6,10000.0,9241.3,ANDROID,7.43.0,Android 14,BR,Curitiba,crm_email,email,(not set),PR,1
1155061947,user_135991,2026-03-02,16,70.6,0,0,5,20000.0,18867.05,IOS,7.41.0,iOS 18,BR,Salvador,push,push_notification,campanha_marco_consignado,BA,1
1156062161,user_123130,2026-03-06,18,92.9,2,1,6,30000.0,27701.52,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,crm_email,email,always_on_credito,MG,1
1156852935,user_127855,2026-03-06,20,113.6,2,1,6,7000.0,6480.88,ANDROID,7.43.0,Android 14,BR,Porto Alegre,paid_search,cpc,cross_sell_folha,RS,1
1156893806,user_123295,2026-03-15,18,76.2,2,1,6,3000.0,2870.5,ANDROID,7.41.0,Android 14,BR,Porto Alegre,crm_email,email,retargeting_preaprovado,RS,1
1157023701,user_110469,2026-03-20,20,92.1,2,1,6,15000.0,13840.85,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,1
1158396799,user_111313,2026-03-17,18,83.8,2,1,6,5000.0,4855.37,ANDROID,7.43.0,Android 14,BR,São Paulo,in_app_banner,app_internal,retargeting_preaprovado,SP,1
1158445590,user_110158,2026-03-06,20,82.3,2,1,6,10000.0,9708.11,IOS,7.41.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,campanha_marco_consignado,SP,1
1160047609,user_135787,2026-03-31,16,75.1,0,0,5,3000.0,2892.4,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,in_app_banner,app_internal,cross_sell_folha,MG,1
1162768826,user_134147,2026-03-15,18,86.5,2,1,6,7000.0,6477.91,IOS,7.41.0,iOS 18,BR,Curitiba,organic,organic,campanha_marco_consignado,PR,1
1164979392,user_113661,2026-03-10,16,68.6,0,0,5,1000.0,962.69,IOS,7.41.1,iOS 18,BR,Salvador,paid_search,cpc,campanha_marco_consignado,BA,1
1167836338,user_138400,2026-03-08,18,61.3,2,1,6,3000.0,2780.78,IOS,7.42.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,always_on_credito,MG,1
1168458212,user_104626,2026-03-14,19,91.8,2,1,6,1000.0,978.33,ANDROID,7.43.0,Android 14,BR,Salvador,push,push_notification,campanha_marco_consignado,BA,1
1170132424,user_116971,2026-03-26,18,97.2,2,1,6,5000.0,4691.28,ANDROID,7.42.0,Android 14,BR,São Paulo,paid_search,cpc,retargeting_preaprovado,SP,1
1170426369,user_127946,2026-03-14,18,87.0,2,1,6,2000.0,1927.93,IOS,7.41.0,iOS 18,BR,Belo Horizonte,push,push_notification,always_on_credito,MG,1
1174061963,user_104865,2026-03-09,17,70.4,2,1,6,30000.0,27823.15,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,1
1175449895,user_114978,2026-03-17,18,65.1,2,1,6,30000.0,28895.76,IOS,7.42.0,iOS 18,BR,São Paulo,direct,(none),(not set),SP,1
1175519907,user_123274,2026-03-22,18,85.7,2,1,6,1000.0,943.44,IOS,7.42.0,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,1
1176280988,user_118022,2026-03-29,15,80.0,0,0,5,7000.0,6500.5,IOS,7.41.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,cross_sell_folha,MG,1
1184256089,user_130139,2026-03-10,18,103.9,2,1,6,3000.0,2779.77,ANDROID,7.41.1,Android 14,BR,São Paulo,paid_search,cpc,campanha_marco_consignado,SP,1
1189342285,user_108021,2026-03-19,17,74.0,0,0,5,10000.0,9853.34,IOS,7.42.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,cross_sell_folha,SP,1
1189700831,user_122583,2026-03-15,18,90.9,2,1,6,2000.0,1927.62,ANDROID,7.42.0,Android 14,BR,São Paulo,crm_email,email,retargeting_preaprovado,SP,1
1191385195,user_124746,2026-03-05,21,94.6,2,1,6,20000.0,19432.69,ANDROID,7.41.1,Android 14,BR,São Paulo,paid_search,cpc,(not set),SP,1
1193573280,user_116497,2026-03-18,18,75.8,2,1,6,1500.0,1393.88,IOS,7.41.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,cross_sell_folha,SP,1
1197186511,user_129918,2026-03-16,18,101.3,2,1,6,2000.0,1966.53,IOS,7.41.1,iOS 18,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,1
1198534459,user_107236,2026-03-13,17,78.8,2,1,6,1000.0,940.65,IOS,7.43.0,iOS 18,BR,São Paulo,paid_search,cpc,(not set),SP,1
1198583053,user_116688,2026-03-20,19,90.9,2,1,6,3000.0,2862.9,ANDROID,7.43.0,Android 14,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,1
1199353011,user_130097,2026-03-26,18,68.8,2,1,6,10000.0,9712.46,ANDROID,7.43.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,1
1199460273,user_125004,2026-03-03,18,84.6,2,1,6,30000.0,29613.22,IOS,7.41.1,iOS 18,BR,Salvador,push,push_notification,retargeting_preaprovado,BA,1
1199515682,user_138860,2026-03-11,19,80.9,2,1,6,20000.0,19364.43,IOS,7.41.1,iOS 18,BR,Curitiba,crm_email,email,campanha_marco_consignado,PR,1
1201485775,user_110697,2026-03-12,20,97.2,2,1,6,10000.0,9532.61,IOS,7.43.0,iOS 18,BR,São Paulo,organic,organic,cross_sell_folha,SP,1
1204880119,user_129915,2026-03-08,20,89.6,2,1,6,5000.0,4783.9,IOS,7.42.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,1
1208407496,user_123596,2026-03-25,16,74.0,0,0,5,30000.0,28891.15,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,direct,(none),campanha_marco_consignado,MG,1
1209989553,user_129861,2026-03-29,16,74.2,0,0,5,15000.0,14158.36,ANDROID,7.43.0,Android 14,BR,Porto Alegre,push,push_notification,always_on_credito,RS,1
1210026025,user_124932,2026-03-20,18,74.9,2,1,6,30000.0,27912.97,IOS,7.41.0,iOS 18,BR,São Paulo,crm_email,email,(not set),SP,1
1212176806,user_132563,2026-03-18,18,74.8,2,1,6,30000.0,27954.4,ANDROID,7.42.0,Android 14,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,1
1213096037,user_108438,2026-03-20,16,82.6,0,0,5,20000.0,18522.11,ANDROID,7.42.0,Android 14,BR,Curitiba,paid_search,cpc,cross_sell_folha,PR,1
1213995304,user_132997,2026-03-26,20,77.2,2,1,6,15000.0,13878.78,IOS,7.41.1,iOS 18,BR,Salvador,in_app_banner,app_internal,campanha_marco_consignado,BA,1
1215271384,user_119792,2026-03-28,18,86.7,2,1,6,1000.0,989.7,ANDROID,7.41.1,Android 14,BR,Curitiba,push,push_notification,always_on_credito,PR,1
1215356082,user_110615,2026-03-22,18,75.4,2,1,6,20000.0,19032.45,IOS,7.41.0,iOS 18,BR,Belo Horizonte,organic,organic,campanha_marco_consignado,MG,1
1215819746,user_138188,2026-03-09,16,70.5,0,0,5,10000.0,9761.16,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,1
1216302139,user_135038,2026-03-23,18,78.5,2,1,6,3000.0,2797.76,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,campanha_marco_consignado,RJ,1
1217113850,user_126913,2026-03-07,18,74.8,2,1,6,10000.0,9227.57,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,direct,(none),always_on_credito,RJ,1
1219371177,user_102813,2026-03-09,18,77.2,2,1,6,10000.0,9417.29,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,direct,(none),campanha_marco_consignado,RJ,1
1219487658,user_103290,2026-03-20,16,70.0,0,0,5,1500.0,1384.31,ANDROID,7.41.0,Android 14,BR,Curitiba,paid_search,cpc,always_on_credito,PR,1
1223547551,user_129528,2026-03-06,17,77.7,2,1,6,7000.0,6441.66,IOS,7.41.0,iOS 18,BR,Porto Alegre,crm_email,email,(not set),RS,1
1223979122,user_119791,2026-03-23,16,80.6,0,0,5,7000.0,6683.46,ANDROID,7.41.1,Android 14,BR,Curitiba,push,push_notification,campanha_marco_consignado,PR,1
1231918076,user_129388,2026-03-19,18,102.2,2,1,6,10000.0,9738.77,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,crm_email,email,(not set),RJ,1
1233463403,user_104657,2026-03-06,16,92.1,0,0,5,30000.0,28069.79,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,push,push_notification,campanha_marco_consignado,RJ,1
1234328624,user_130621,2026-03-27,18,101.4,2,1,6,10000.0,9838.3,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,(not set),MG,1
1237628014,user_101718,2026-03-09,18,91.6,2,1,6,15000.0,13871.86,IOS,7.42.0,iOS 18,BR,Porto Alegre,direct,(none),retargeting_preaprovado,RS,1
1239207008,user_109313,2026-03-01,17,92.0,2,1,6,10000.0,9204.4,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,cross_sell_folha,MG,1
1241226923,user_124883,2026-03-13,20,76.4,2,1,6,30000.0,29621.04,IOS,7.42.0,iOS 18,BR,Curitiba,organic,organic,retargeting_preaprovado,PR,1
1243113097,user_102821,2026-03-18,18,82.9,2,1,6,1000.0,947.57,IOS,7.43.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,cross_sell_folha,MG,1
1244629397,user_104141,2026-03-28,18,71.7,2,1,6,30000.0,27664.82,IOS,7.43.0,iOS 18,BR,Curitiba,paid_search,cpc,(not set),PR,1
