ga_session_id,user_pseudo_id,session_date,total_events,total_engagement_sec,conversions,converted,unique_screens,loan_amount_brl,net_disbursed_brl,platform,app_version,device_os,country,city,traffic_source,traffic_medium,traffic_campaign,state,cluster
1283999653,user_121219,2026-03-24,18,104.9,2,1,6,10000.0,9456.21,IOS,7.41.1,iOS 18,BR,Porto Alegre,crm_email,email,always_on_credito,RS,3
1286713509,user_118330,2026-03-09,17,77.1,0,0,5,1500.0,1412.7,IOS,7.41.1,iOS 18,BR,Porto Alegre,push,push_notification,cross_sell_folha,RS,3
1289114186,user_118017,2026-03-14,18,85.2,2,1,6,5000.0,4889.01,ANDROID,7.41.1,Android 14,BR,Porto Alegre,crm_email,email,cross_sell_folha,RS,3
1289115692,user_116310,2026-03-06,19,95.3,2,1,6,15000.0,14780.1,ANDROID,7.43.0,Android 14,BR,Salvador,push,push_notification,campanha_marco_consignado,BA,3
1296024142,user_116843,2026-03-04,18,88.0,2,1,6,3000.0,2948.0,IOS,7.42.0,iOS 18,BR,Belo Horizonte,push,push_notification,campanha_marco_consignado,MG,3
1303558510,user_101527,2026-03-24,18,103.1,2,1,6,15000.0,14301.39,ANDROID,7.42.0,Android 14,BR,Curitiba,paid_search,cpc,campanha_marco_consignado,PR,3
1312284931,user_117434,2026-03-24,19,98.1,2,1,6,3000.0,2802.33,ANDROID,7.41.1,Android 14,BR,São Paulo,direct,(none),retargeting_preaprovado,SP,3
1320390864,user_130138,2026-03-26,20,81.7,2,1,6,30000.0,28667.17,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,3
1327726011,user_133596,2026-03-27,18,92.1,2,1,6,1000.0,941.96,IOS,7.41.0,iOS 18,BR,Porto Alegre,paid_search,cpc,cross_sell_folha,RS,3
1333567946,user_129823,2026-03-24,17,70.2,2,1,6,3000.0,2947.41,ANDROID,7.43.0,Android 14,BR,São Paulo,paid_search,cpc,cross_sell_folha,SP,3
1345153084,user_135232,2026-03-28,18,98.8,2,1,6,2000.0,1848.07,ANDROID,7.43.0,Android 14,BR,Salvador,crm_email,email,cross_sell_folha,BA,3
1347748202,user_123200,2026-03-14,17,70.5,2,1,6,20000.0,19782.11,IOS,7.43.0,iOS 18,BR,Curitiba,organic,organic,always_on_credito,PR,3
1349390620,user_116623,2026-03-23,20,113.2,2,1,6,1500.0,1483.87,IOS,7.43.0,iOS 18,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,3
1350934441,user_137387,2026-03-21,18,99.6,2,1,6,5000.0,4881.92,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,push,push_notification,always_on_credito,RJ,3
1360128559,user_117214,2026-03-20,18,85.2,2,1,6,3000.0,2792.91,ANDROID,7.41.0,Android 14,BR,Porto Alegre,crm_email,email,campanha_marco_consignado,RS,3
1369380082,user_113237,2026-03-30,18,80.5,2,1,6,5000.0,4734.49,ANDROID,7.42.0,Android 14,BR,Salvador,push,push_notification,campanha_marco_consignado,BA,3
1376138847,user_123277,2026-03-11,16,101.5,0,0,5,10000.0,9586.35,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,push,push_notification,(not set),MG,3
1378887754,user_109525,2026-03-20,18,87.6,2,1,6,20000.0,19388.28,ANDROID,7.43.0,Android 14,BR,São Paulo,crm_email,email,retargeting_preaprovado,SP,3
1379052328,user_106875,2026-03-02,20,106.9,2,1,6,2000.0,1961.12,IOS,7.41.0,iOS 18,BR,Porto Alegre,push,push_notification,campanha_marco_consignado,RS,3
1389073794,user_129216,2026-03-16,18,107.0,2,1,6,1000.0,924.31,ANDROID,7.41.1,Android 14,BR,São Paulo,direct,(none),retargeting_preaprovado,SP,3
1390596144,user_125389,2026-03-10,18,98.7,2,1,6,1500.0,1431.17,IOS,7.43.0,iOS 18,BR,Salvador,in_app_banner,app_internal,retargeting_preaprovado,BA,3
1394632707,user_115866,2026-03-21,18,96.1,2,1,6,15000.0,13892.19,ANDROID,7.43.0,Android 14,BR,Porto Alegre,organic,organic,campanha_marco_consignado,RS,3
1396274529,user_122076,2026-03-01,18,88.2,2,1,6,10000.0,9666.8,IOS,7.41.0,iOS 18,BR,São Paulo,crm_email,email,always_on_credito,SP,3
1396347770,user_139094,2026-03-30,15,87.7,0,0,5,3000.0,2940.12,IOS,7.42.0,iOS 18,BR,Porto Alegre,organic,organic,retargeting_preaprovado,RS,3
1398998755,user_101961,2026-03-11,16,72.1,0,0,5,7000.0,6446.12,ANDROID,7.41.0,Android 14,BR,Curitiba,direct,(none),always_on_credito,PR,3
1404350751,user_106514,2026-03-21,18,100.9,2,1,6,3000.0,2810.11,IOS,7.41.0,iOS 18,BR,Salvador,direct,(none),(not set),BA,3
1408616261,user_120101,2026-03-28,20,93.9,2,1,6,1500.0,1461.21,ANDROID,7.42.0,Android 14,BR,São Paulo,organic,organic,campanha_marco_consignado,SP,3
1420637816,user_120679,2026-03-26,16,75.8,0,0,5,7000.0,6563.67,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,organic,organic,(not set),RJ,3
1423051686,user_124384,2026-03-29,18,72.4,2,1,6,1000.0,955.74,IOS,7.42.0,iOS 18,BR,Curitiba,paid_search,cpc,cross_sell_folha,PR,3
1423532562,user_126831,2026-03-06,18,82.2,2,1,6,1000.0,957.16,ANDROID,7.43.0,Android 14,BR,Curitiba,in_app_banner,app_internal,cross_sell_folha,PR,3
1426772870,user_118220,2026-03-24,20,95.5,2,1,6,1000.0,971.51,IOS,7.41.0,iOS 18,BR,Salvador,direct,(none),retargeting_preaprovado,BA,3
1426828875,user_139559,2026-03-08,17,70.1,0,0,5,30000.0,28959.17,IOS,7.41.1,iOS 18,BR,Curitiba,crm_email,email,cross_sell_folha,PR,3
1426900395,user_126422,2026-03-11,18,99.6,2,1,6,3000.0,2783.96,IOS,7.42.0,iOS 18,BR,Porto Alegre,organic,organic,cross_sell_folha,RS,3
1427728396,user_101103,2026-03-12,18,66.2,2,1,6,3000.0,2954.0,IOS,7.43.0,iOS 18,BR,Belo Horizonte,crm_email,email,retargeting_preaprovado,MG,3
1430340657,user_137258,2026-04-01,18,81.6,2,1,6,5000.0,4934.95,IOS,7.41.1,iOS 18,BR,Curitiba,in_app_banner,app_internal,campanha_marco_consignado,PR,3
1430360237,user_126910,2026-03-17,20,104.6,2,1,6,15000.0,14638.43,ANDROID,7.41.0,Android 14,BR,São Paulo,direct,(none),cross_sell_folha,SP,3
1434664663,user_125167,2026-03-17,18,93.0,2,1,6,15000.0,13816.03,ANDROID,7.41.1,Android 14,BR,São Paulo,crm_email,email,(not set),SP,3
1436172245,user_134363,2026-03-02,17,77.8,2,1,6,7000.0,6678.76,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,3
1441230782,user_110468,2026-03-14,15,74.5,0,0,5,3000.0,2866.67,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,paid_search,cpc,(not set),RJ,3
1441426934,user_126313,2026-03-07,18,97.1,2,1,6,20000.0,19544.79,ANDROID,7.42.0,Android 14,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,3
1442621853,user_130086,2026-03-06,20,103.6,2,1,6,15000.0,14075.32,ANDROID,7.41.0,Android 14,BR,Porto Alegre,organic,organic,campanha_marco_consignado,RS,3
1443855182,user_129309,2026-03-11,18,91.4,2,1,6,7000.0,6672.6,IOS,7.41.0,iOS 18,BR,Porto Alegre,push,push_notification,campanha_marco_consignado,RS,3
1445952173,user_131404,2026-03-12,19,95.5,2,1,6,7000.0,6454.19,IOS,7.42.0,iOS 18,BR,Curitiba,push,push_notification,cross_sell_folha,PR,3
1449806406,user_122297,2026-03-08,20,97.8,2,1,6,30000.0,28183.58,IOS,7.41.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,campanha_marco_consignado,SP,3
1451869139,user_112000,2026-03-02,16,79.2,0,0,5,20000.0,19295.63,ANDROID,7.43.0,Android 14,BR,São Paulo,in_app_banner,app_internal,campanha_marco_consignado,SP,3
1455629511,user_116251,2026-03-30,19,69.5,2,1,6,7000.0,6857.93,IOS,7.41.1,iOS 18,BR,Porto Alegre,organic,organic,cross_sell_folha,RS,3
1460693273,user_124422,2026-03-16,18,95.4,2,1,6,15000.0,14550.47,IOS,7.41.1,iOS 18,BR,Porto Alegre,direct,(none),cross_sell_folha,RS,3
1471877093,user_111037,2026-03-08,17,88.6,2,1,6,3000.0,2939.04,IOS,7.41.1,iOS 18,BR,São Paulo,paid_search,cpc,retargeting_preaprovado,SP,3
1472924397,user_119094,2026-03-15,19,113.9,2,1,6,3000.0,2819.37,IOS,7.41.0,iOS 18,BR,Porto Alegre,organic,organic,(not set),RS,3
1473069250,user_101778,2026-03-21,19,103.7,2,1,6,3000.0,2788.17,ANDROID,7.41.1,Android 14,BR,Salvador,direct,(none),cross_sell_folha,BA,3
1479343719,user_101838,2026-03-18,15,63.5,0,0,5,3000.0,2777.63,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,crm_email,email,campanha_marco_consignado,MG,3
1486294688,user_105917,2026-03-21,20,108.3,2,1,6,5000.0,4871.5,IOS,7.42.0,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,RS,3
1486914806,user_139127,2026-03-15,18,71.2,2,1,6,3000.0,2904.19,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,3
1487831500,user_133818,2026-03-07,19,97.6,2,1,6,2000.0,1861.74,IOS,7.42.0,iOS 18,BR,Porto Alegre,direct,(none),always_on_credito,RS,3
1490695399,user_100763,2026-03-21,19,65.1,2,1,6,20000.0,18611.39,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,direct,(none),(not set),RJ,3
1498717939,user_131499,2026-03-26,21,92.7,2,1,6,7000.0,6920.19,ANDROID,7.41.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,always_on_credito,RS,3
1504101371,user_113141,2026-03-20,17,81.9,2,1,6,10000.0,9631.22,IOS,7.41.0,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,campanha_marco_consignado,MG,3
1506507713,user_117481,2026-03-21,20,94.4,2,1,6,3000.0,2913.45,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,always_on_credito,BA,3
1516857276,user_100988,2026-03-16,18,81.6,2,1,6,30000.0,28299.31,ANDROID,7.41.1,Android 14,BR,Porto Alegre,paid_search,cpc,retargeting_preaprovado,RS,3
1518345279,user_135905,2026-03-01,16,75.8,0,0,5,7000.0,6517.43,ANDROID,7.41.1,Android 14,BR,São Paulo,crm_email,email,campanha_marco_consignado,SP,3
1524961383,user_110791,2026-03-12,18,82.7,2,1,6,7000.0,6638.27,IOS,7.43.0,iOS 18,BR,Salvador,organic,organic,cross_sell_folha,BA,3
1528625993,user_130722,2026-03-19,18,88.3,2,1,6,1500.0,1427.92,IOS,7.41.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,3
1531717524,user_103344,2026-03-18,18,90.7,2,1,6,2000.0,1846.07,IOS,7.41.1,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,always_on_credito,MG,3
1533489357,user_103452,2026-04-01,18,77.6,2,1,6,7000.0,6717.69,ANDROID,7.42.0,Android 14,BR,Salvador,organic,organic,always_on_credito,BA,3
1534763465,user_104310,2026-03-07,18,93.9,2,1,6,30000.0,28953.25,ANDROID,7.43.0,Android 14,BR,Curitiba,organic,organic,cross_sell_folha,PR,3
1535156512,user_104616,2026-03-18,18,78.6,2,1,6,15000.0,14796.71,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,3
1543325084,user_109968,2026-03-14,18,65.3,2,1,6,7000.0,6599.02,ANDROID,7.42.0,Android 14,BR,Porto Alegre,paid_search,cpc,campanha_marco_consignado,RS,3
1552176169,user_106099,2026-03-14,17,85.2,0,0,5,30000.0,29544.3,IOS,7.42.0,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,3
1559322868,user_104387,2026-03-04,16,79.7,0,0,5,10000.0,9289.44,ANDROID,7.43.0,Android 14,BR,Porto Alegre,direct,(none),campanha_marco_consignado,RS,3
1562445733,user_136824,2026-03-11,19,80.7,2,1,6,1500.0,1438.41,IOS,7.41.1,iOS 18,BR,São Paulo,paid_search,cpc,retargeting_preaprovado,SP,3
1563271809,user_120262,2026-03-23,18,96.1,2,1,6,30000.0,28814.91,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,3
1565257680,user_122201,2026-03-23,18,73.0,2,1,6,3000.0,2903.33,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,3
1565576297,user_100808,2026-03-17,20,116.2,2,1,6,5000.0,4663.16,IOS,7.41.1,iOS 18,BR,Salvador,paid_search,cpc,retargeting_preaprovado,BA,3
1566693156,user_117318,2026-03-30,18,82.7,2,1,6,3000.0,2820.28,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,3
1569600546,user_105210,2026-03-05,21,104.6,2,1,6,1500.0,1472.94,IOS,7.43.0,iOS 18,BR,São Paulo,organic,organic,(not set),SP,3
1572690468,user_118245,2026-03-22,18,78.3,2,1,6,20000.0,19424.09,IOS,7.42.0,iOS 18,BR,São Paulo,crm_email,email,campanha_marco_consignado,SP,3
1588660640,user_134989,2026-03-10,16,73.1,0,0,5,3000.0,2969.27,IOS,7.41.0,iOS 18,BR,Curitiba,paid_search,cpc,campanha_marco_consignado,PR,3
1600913516,user_131951,2026-03-16,16,84.7,0,0,5,1000.0,974.2,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,direct,(none),(not set),RJ,3
1610379740,user_135574,2026-03-03,19,90.0,2,1,6,1500.0,1479.58,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,direct,(none),always_on_credito,MG,3
1612535625,user_102328,2026-03-02,20,111.7,2,1,6,15000.0,14821.11,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,direct,(none),campanha_marco_consignado,MG,3
1615276456,user_131550,2026-03-24,19,77.2,2,1,6,2000.0,1879.96,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,direct,(none),always_on_credito,MG,3
1615662464,user_110697,2026-03-17,19,69.8,2,1,6,1500.0,1468.93,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,campanha_marco_consignado,BA,3
1617927313,user_117976,2026-03-02,18,96.7,2,1,6,30000.0,28414.14,ANDROID,7.41.1,Android 14,BR,Porto Alegre,crm_email,email,campanha_marco_consignado,RS,3
1617992388,user_131699,2026-03-30,21,94.8,2,1,6,1500.0,1425.11,ANDROID,7.43.0,Android 14,BR,São Paulo,organic,organic,campanha_marco_consignado,SP,3
1618075818,user_104667,2026-03-27,18,87.5,2,1,6,20000.0,19253.16,IOS,7.43.0,iOS 18,BR,Porto Alegre,push,push_notification,cross_sell_folha,RS,3
1618956916,user_131012,2026-03-12,18,75.7,2,1,6,5000.0,4702.9,ANDROID,7.43.0,Android 14,BR,Porto Alegre,push,push_notification,(not set),RS,3
1636544184,user_105344,2026-03-24,19,91.2,2,1,6,30000.0,28339.52,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,crm_email,email,always_on_credito,RJ,3
1638472346,user_125780,2026-03-11,18,90.0,2,1,6,30000.0,28418.95,ANDROID,7.41.0,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,3
1640679448,user_115993,2026-03-15,18,87.7,2,1,6,1500.0,1441.44,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,3
1653616505,user_107004,2026-03-11,19,84.3,2,1,6,1500.0,1467.01,ANDROID,7.41.0,Android 14,BR,São Paulo,in_app_banner,app_internal,retargeting_preaprovado,SP,3
1655969941,user_128001,2026-03-18,17,76.6,0,0,5,15000.0,14572.44,ANDROID,7.42.0,Android 14,BR,São Paulo,crm_email,email,campanha_marco_consignado,SP,3
1659255479,user_114756,2026-03-07,18,88.0,2,1,6,2000.0,1923.72,ANDROID,7.41.0,Android 14,BR,Curitiba,direct,(none),campanha_marco_consignado,PR,3
1662656736,user_118244,2026-03-18,17,80.4,2,1,6,30000.0,28971.66,IOS,7.41.1,iOS 18,BR,Belo Horizonte,push,push_notification,always_on_credito,MG,3
1671450604,user_104141,2026-03-29,19,65.7,2,1,6,15000.0,14522.45,ANDROID,7.41.0,Android 14,BR,Porto Alegre,crm_email,email,always_on_credito,RS,3
1672695687,user_101722,2026-03-20,21,116.9,2,1,6,15000.0,14440.13,ANDROID,7.41.0,Android 14,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,3
1673898688,user_125698,2026-03-13,18,80.5,2,1,6,30000.0,27910.8,ANDROID,7.41.0,Android 14,BR,São Paulo,push,push_notification,retargeting_preaprovado,SP,3
1678190996,user_121319,2026-03-20,20,105.9,2,1,6,30000.0,29238.3,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,paid_search,cpc,cross_sell_folha,MG,3
1681174303,user_104287,2026-03-30,16,68.2,0,0,5,3000.0,2822.21,ANDROID,7.42.0,Android 14,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,3
1683379192,user_107554,2026-03-08,18,93.1,2,1,6,3000.0,2859.38,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,push,push_notification,campanha_marco_consignado,MG,3
1686560198,user_105006,2026-03-25,18,103.2,2,1,6,30000.0,29489.0,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,crm_email,email,always_on_credito,RJ,3
1687642138,user_103448,2026-03-21,18,83.9,2,1,6,3000.0,2921.81,IOS,7.41.0,iOS 18,BR,Curitiba,push,push_notification,cross_sell_folha,PR,3
