ga_session_id,user_pseudo_id,session_date,total_events,total_engagement_sec,conversions,converted,unique_screens,loan_amount_brl,net_disbursed_brl,platform,app_version,device_os,country,city,traffic_source,traffic_medium,traffic_campaign,state,cluster
1216444889,user_123945,2026-03-30,17,72.4,0,0,5,5000.0,4776.03,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,(not set),MG,0
1220637177,user_100886,2026-03-31,20,108.6,0,0,5,5000.0,4857.25,IOS,7.41.0,iOS 18,BR,Belo Horizonte,organic,organic,campanha_marco_consignado,MG,0
1221305595,user_127109,2026-03-22,25,130.6,2,1,8,30000.0,28023.6,IOS,7.41.1,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,always_on_credito,MG,0
1233196214,user_126544,2026-03-21,18,82.6,0,0,5,1000.0,987.86,IOS,7.41.1,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,0
1237251089,user_101180,2026-03-22,25,128.1,2,1,8,3000.0,2910.9,ANDROID,7.41.0,Android 14,BR,São Paulo,direct,(none),always_on_credito,SP,0
1240469205,user_125734,2026-03-29,19,87.4,0,0,5,10000.0,9792.24,ANDROID,7.43.0,Android 14,BR,Curitiba,direct,(none),retargeting_preaprovado,PR,0
1242298154,user_139031,2026-03-14,25,129.8,2,1,8,10000.0,9734.19,ANDROID,7.42.0,Android 14,BR,Salvador,direct,(none),cross_sell_folha,BA,0
1243946851,user_132854,2026-03-04,26,150.6,2,1,8,20000.0,19445.31,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,crm_email,email,retargeting_preaprovado,RJ,0
1246647688,user_100517,2026-03-19,18,83.1,0,0,5,7000.0,6470.13,IOS,7.41.0,iOS 18,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,0
1249970923,user_131050,2026-03-06,25,112.2,2,1,8,20000.0,19348.29,IOS,7.43.0,iOS 18,BR,Salvador,organic,organic,cross_sell_folha,BA,0
1250608664,user_105985,2026-03-11,26,138.5,2,1,8,15000.0,14112.83,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,0
1252084402,user_110550,2026-03-24,19,107.0,0,0,5,20000.0,19772.13,IOS,7.41.0,iOS 18,BR,São Paulo,paid_search,cpc,campanha_marco_consignado,SP,0
1266035921,user_126164,2026-03-19,19,104.6,0,0,5,1000.0,930.12,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,paid_search,cpc,(not set),MG,0
1268514904,user_112500,2026-03-27,25,113.2,2,1,8,5000.0,4672.6,ANDROID,7.43.0,Android 14,BR,Porto Alegre,paid_search,cpc,campanha_marco_consignado,RS,0
1274742534,user_110041,2026-03-13,24,101.9,2,1,8,3000.0,2767.49,ANDROID,7.41.1,Android 14,BR,Rio de Janeiro,crm_email,email,cross_sell_folha,RJ,0
1275713849,user_106811,2026-03-17,19,74.6,0,0,5,20000.0,19574.42,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,0
1276633400,user_133536,2026-03-19,25,97.6,2,1,8,1500.0,1455.59,IOS,7.41.1,iOS 18,BR,São Paulo,organic,organic,(not set),SP,0
1287114485,user_120720,2026-03-22,19,98.5,0,0,5,1500.0,1410.11,ANDROID,7.41.1,Android 14,BR,Salvador,in_app_banner,app_internal,cross_sell_folha,BA,0
1290551122,user_138851,2026-03-09,18,94.8,0,0,5,2000.0,1905.18,ANDROID,7.41.0,Android 14,BR,Curitiba,paid_search,cpc,(not set),PR,0
1303544813,user_118097,2026-03-24,19,80.9,0,0,5,30000.0,28327.57,IOS,7.43.0,iOS 18,BR,Rio de Janeiro,organic,organic,always_on_credito,RJ,0
1310232574,user_137021,2026-03-29,18,80.7,0,0,5,30000.0,28918.19,ANDROID,7.41.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,0
1313801985,user_125414,2026-03-27,19,74.2,0,0,5,3000.0,2869.95,IOS,7.43.0,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,0
1321000150,user_116350,2026-03-20,19,82.2,0,0,5,1000.0,920.45,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,0
1322388531,user_122953,2026-03-24,18,83.7,0,0,5,15000.0,14400.53,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,paid_search,cpc,campanha_marco_consignado,MG,0
1329879021,user_112880,2026-03-06,24,119.7,2,1,8,30000.0,28836.85,IOS,7.41.0,iOS 18,BR,Belo Horizonte,push,push_notification,retargeting_preaprovado,MG,0
1333457560,user_114677,2026-03-09,19,84.9,0,0,5,7000.0,6672.33,ANDROID,7.42.0,Android 14,BR,Porto Alegre,paid_search,cpc,cross_sell_folha,RS,0
1348094992,user_129735,2026-03-04,19,84.1,0,0,5,10000.0,9590.89,ANDROID,7.42.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,retargeting_preaprovado,RS,0
1355648034,user_107496,2026-03-25,17,83.5,0,0,5,15000.0,14308.76,IOS,7.42.0,iOS 18,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,0
1357207926,user_107916,2026-03-20,24,113.2,2,1,8,10000.0,9823.95,ANDROID,7.41.0,Android 14,BR,Salvador,push,push_notification,always_on_credito,BA,0
1357753072,user_120728,2026-03-29,19,68.8,0,0,5,5000.0,4914.89,ANDROID,7.41.1,Android 14,BR,Curitiba,direct,(none),always_on_credito,PR,0
1358763961,user_114867,2026-03-26,24,122.1,2,1,8,10000.0,9734.49,IOS,7.43.0,iOS 18,BR,Belo Horizonte,organic,organic,always_on_credito,MG,0
1359033741,user_117457,2026-03-27,24,112.9,2,1,8,2000.0,1965.11,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,retargeting_preaprovado,MG,0
1381581245,user_107897,2026-03-04,19,101.6,0,0,5,15000.0,14600.63,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,cross_sell_folha,BA,0
1390028194,user_112877,2026-03-12,20,87.1,0,0,5,10000.0,9441.75,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,push,push_notification,always_on_credito,MG,0
1390915349,user_132613,2026-03-07,18,82.7,0,0,5,30000.0,29479.23,ANDROID,7.42.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,0
1405253606,user_110886,2026-03-25,19,112.9,0,0,5,2000.0,1935.7,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,crm_email,email,campanha_marco_consignado,RJ,0
1407384140,user_110962,2026-03-15,19,100.0,0,0,5,7000.0,6714.25,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,organic,organic,cross_sell_folha,RJ,0
1408631908,user_108130,2026-03-31,19,85.1,0,0,5,10000.0,9765.64,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,organic,organic,campanha_marco_consignado,RJ,0
1412596612,user_119915,2026-03-20,24,111.6,2,1,8,1000.0,970.37,ANDROID,7.41.1,Android 14,BR,Salvador,organic,organic,always_on_credito,BA,0
1417056292,user_109121,2026-03-25,24,140.7,2,1,8,20000.0,19112.9,IOS,7.42.0,iOS 18,BR,São Paulo,direct,(none),campanha_marco_consignado,SP,0
1424401745,user_130806,2026-03-05,17,86.2,0,0,5,15000.0,13871.51,ANDROID,7.42.0,Android 14,BR,Porto Alegre,paid_search,cpc,campanha_marco_consignado,RS,0
1440354578,user_131766,2026-03-31,18,81.9,0,0,5,30000.0,27992.57,IOS,7.41.1,iOS 18,BR,Salvador,organic,organic,always_on_credito,BA,0
1444061513,user_132122,2026-03-07,25,120.1,2,1,8,1500.0,1448.18,ANDROID,7.43.0,Android 14,BR,Belo Horizonte,paid_search,cpc,(not set),MG,0
1457843719,user_100500,2026-03-10,19,103.3,0,0,5,1000.0,970.0,ANDROID,7.41.1,Android 14,BR,Curitiba,crm_email,email,cross_sell_folha,PR,0
1459023536,user_136131,2026-03-05,19,90.0,0,0,5,1500.0,1426.38,ANDROID,7.41.0,Android 14,BR,Salvador,in_app_banner,app_internal,(not set),BA,0
1460466321,user_139632,2026-03-17,19,82.7,0,0,5,5000.0,4913.35,ANDROID,7.41.0,Android 14,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,0
1468695313,user_135596,2026-03-25,19,72.8,0,0,5,5000.0,4695.34,ANDROID,7.43.0,Android 14,BR,São Paulo,crm_email,email,always_on_credito,SP,0
1470240070,user_118834,2026-03-25,19,125.7,0,0,5,5000.0,4915.92,ANDROID,7.41.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,0
1473935251,user_106867,2026-03-21,20,119.9,0,0,5,7000.0,6601.59,ANDROID,7.42.0,Android 14,BR,São Paulo,crm_email,email,retargeting_preaprovado,SP,0
1477465617,user_102442,2026-03-13,19,88.1,0,0,5,1000.0,984.83,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,0
1477521986,user_135182,2026-03-09,25,113.5,2,1,8,10000.0,9716.6,IOS,7.43.0,iOS 18,BR,Curitiba,in_app_banner,app_internal,campanha_marco_consignado,PR,0
1484641431,user_135167,2026-03-04,18,78.9,0,0,5,1000.0,987.85,ANDROID,7.42.0,Android 14,BR,Salvador,crm_email,email,(not set),BA,0
1500788408,user_124928,2026-03-19,25,127.4,2,1,8,1500.0,1433.23,IOS,7.43.0,iOS 18,BR,São Paulo,push,push_notification,cross_sell_folha,SP,0
1501756709,user_107683,2026-03-19,18,95.0,0,0,5,5000.0,4722.43,ANDROID,7.42.0,Android 14,BR,Belo Horizonte,direct,(none),(not set),MG,0
1508256440,user_129520,2026-03-26,25,133.8,2,1,8,10000.0,9883.87,ANDROID,7.41.1,Android 14,BR,Curitiba,crm_email,email,cross_sell_folha,PR,0
1511767053,user_106663,2026-03-20,18,100.1,0,0,5,30000.0,28623.45,ANDROID,7.43.0,Android 14,BR,Curitiba,in_app_banner,app_internal,always_on_credito,PR,0
1522884862,user_138469,2026-03-08,19,74.4,0,0,5,1500.0,1424.25,ANDROID,7.43.0,Android 14,BR,São Paulo,push,push_notification,campanha_marco_consignado,SP,0
1528143294,user_136521,2026-03-16,18,84.9,0,0,5,3000.0,2961.35,ANDROID,7.41.0,Android 14,BR,Curitiba,in_app_banner,app_internal,retargeting_preaprovado,PR,0
1531869149,user_107201,2026-03-06,19,73.8,0,0,5,1500.0,1473.18,ANDROID,7.43.0,Android 14,BR,Rio de Janeiro,in_app_banner,app_internal,(not set),RJ,0
1540957086,user_131965,2026-03-22,19,72.8,0,0,5,30000.0,27797.84,ANDROID,7.43.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,campanha_marco_consignado,RS,0
1541923549,user_111487,2026-03-11,19,92.7,0,0,5,1500.0,1476.1,ANDROID,7.41.0,Android 14,BR,Salvador,in_app_banner,app_internal,always_on_credito,BA,0
1543240875,user_100012,2026-03-25,18,74.1,0,0,5,2000.0,1945.82,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,always_on_credito,MG,0
1548516940,user_107434,2026-03-31,19,89.6,0,0,5,3000.0,2892.45,IOS,7.43.0,iOS 18,BR,Salvador,organic,organic,retargeting_preaprovado,BA,0
1554020948,user_102470,2026-03-27,18,83.4,0,0,5,2000.0,1958.84,IOS,7.43.0,iOS 18,BR,São Paulo,organic,organic,always_on_credito,SP,0
1564673328,user_134622,2026-03-05,25,133.0,2,1,8,1000.0,984.64,IOS,7.41.1,iOS 18,BR,Curitiba,in_app_banner,app_internal,retargeting_preaprovado,PR,0
1566105482,user_120899,2026-03-21,18,82.7,0,0,5,15000.0,14597.01,ANDROID,7.43.0,Android 14,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,0
1572790499,user_120391,2026-03-24,25,116.3,2,1,8,10000.0,9362.3,IOS,7.43.0,iOS 18,BR,Salvador,in_app_banner,app_internal,campanha_marco_consignado,BA,0
1576852186,user_121605,2026-03-08,18,88.3,0,0,5,3000.0,2939.76,IOS,7.43.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,(not set),SP,0
1585643658,user_106360,2026-03-20,25,132.0,2,1,8,30000.0,28305.61,ANDROID,7.43.0,Android 14,BR,Curitiba,push,push_notification,(not set),PR,0
1589458373,user_127186,2026-03-21,20,93.9,0,0,5,30000.0,27728.26,IOS,7.41.1,iOS 18,BR,Belo Horizonte,organic,organic,cross_sell_folha,MG,0
1597273516,user_136371,2026-03-11,23,108.4,2,1,8,7000.0,6645.92,ANDROID,7.43.0,Android 14,BR,São Paulo,push,push_notification,retargeting_preaprovado,SP,0
1619806562,user_137538,2026-03-15,19,81.7,0,0,5,2000.0,1848.23,IOS,7.41.1,iOS 18,BR,Belo Horizonte,paid_search,cpc,retargeting_preaprovado,MG,0
1636397528,user_130048,2026-03-10,25,106.7,2,1,8,1500.0,1455.88,IOS,7.41.1,iOS 18,BR,Porto Alegre,paid_search,cpc,always_on_credito,RS,0
1636813803,user_124460,2026-03-09,19,74.2,0,0,5,15000.0,14726.82,ANDROID,7.41.0,Android 14,BR,São Paulo,push,push_notification,cross_sell_folha,SP,0
1644861178,user_136039,2026-03-15,25,118.6,2,1,8,1500.0,1384.32,IOS,7.41.0,iOS 18,BR,Porto Alegre,organic,organic,always_on_credito,RS,0
1659550406,user_120935,2026-03-31,20,96.7,0,0,5,15000.0,14736.3,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,crm_email,email,campanha_marco_consignado,MG,0
1660702319,user_112588,2026-03-24,17,81.6,0,0,5,5000.0,4781.24,IOS,7.41.0,iOS 18,BR,Rio de Janeiro,direct,(none),always_on_credito,RJ,0
1661450459,user_103782,2026-03-20,18,90.0,0,0,5,20000.0,18693.18,ANDROID,7.43.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,0
1661485803,user_106389,2026-03-23,18,85.4,0,0,5,5000.0,4937.08,ANDROID,7.43.0,Android 14,BR,Curitiba,push,push_notification,cross_sell_folha,PR,0
1663820214,user_113429,2026-03-04,18,88.7,0,0,5,20000.0,19150.24,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,0
1667260355,user_113870,2026-03-23,25,156.6,2,1,8,5000.0,4692.56,IOS,7.42.0,iOS 18,BR,São Paulo,in_app_banner,app_internal,(not set),SP,0
1673312866,user_104083,2026-03-24,19,93.0,0,0,5,7000.0,6756.84,ANDROID,7.41.1,Android 14,BR,Salvador,organic,organic,retargeting_preaprovado,BA,0
1687304324,user_126710,2026-03-12,19,82.4,0,0,5,2000.0,1959.02,IOS,7.42.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,0
1697064069,user_108632,2026-03-04,19,93.8,0,0,5,10000.0,9809.33,ANDROID,7.43.0,Android 14,BR,Porto Alegre,direct,(none),campanha_marco_consignado,RS,0
1706917236,user_124170,2026-03-13,25,129.0,2,1,8,15000.0,13912.89,ANDROID,7.41.1,Android 14,BR,Belo Horizonte,paid_search,cpc,campanha_marco_consignado,MG,0
1708912175,user_138654,2026-03-10,20,107.2,0,0,5,1500.0,1395.53,IOS,7.41.0,iOS 18,BR,Belo Horizonte,direct,(none),campanha_marco_consignado,MG,0
1714268698,user_104402,2026-03-03,24,139.9,2,1,8,2000.0,1928.72,IOS,7.43.0,iOS 18,BR,São Paulo,direct,(none),campanha_marco_consignado,SP,0
1714853087,user_117213,2026-03-28,18,83.7,0,0,5,1500.0,1453.24,ANDROID,7.41.0,Android 14,BR,Salvador,organic,organic,cross_sell_folha,BA,0
1724404252,user_107350,2026-03-20,17,93.9,0,0,5,1500.0,1434.88,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,organic,organic,cross_sell_folha,RJ,0
1734483276,user_132243,2026-03-29,19,103.8,0,0,5,2000.0,1972.43,IOS,7.43.0,iOS 18,BR,Curitiba,crm_email,email,retargeting_preaprovado,PR,0
1742254537,user_102065,2026-03-31,18,80.3,0,0,5,30000.0,28632.38,ANDROID,7.41.0,Android 14,BR,Porto Alegre,in_app_banner,app_internal,(not set),RS,0
1747532897,user_136180,2026-03-26,18,92.4,0,0,5,15000.0,14771.93,ANDROID,7.41.0,Android 14,BR,São Paulo,paid_search,cpc,cross_sell_folha,SP,0
1755713961,user_106885,2026-03-28,18,70.7,0,0,5,3000.0,2940.82,IOS,7.41.0,iOS 18,BR,Curitiba,push,push_notification,retargeting_preaprovado,PR,0
1760687482,user_102795,2026-03-08,18,86.9,0,0,5,2000.0,1914.74,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,in_app_banner,app_internal,retargeting_preaprovado,RJ,0
1766555685,user_126457,2026-03-03,18,71.2,0,0,5,20000.0,18624.12,IOS,7.41.1,iOS 18,BR,Salvador,direct,(none),retargeting_preaprovado,BA,0
1771134659,user_125070,2026-03-22,19,96.6,0,0,5,30000.0,28790.79,ANDROID,7.41.0,Android 14,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,0
1774482241,user_109565,2026-03-29,18,86.8,0,0,5,1500.0,1473.22,IOS,7.43.0,iOS 18,BR,Belo Horizonte,organic,organic,campanha_marco_consignado,MG,0
1795390462,user_139472,2026-03-25,19,96.6,0,0,5,1500.0,1474.81,IOS,7.42.0,iOS 18,BR,Rio de Janeiro,push,push_notification,retargeting_preaprovado,RJ,0
1797546084,user_103255,2026-03-29,18,95.6,0,0,5,5000.0,4865.62,ANDROID,7.41.1,Android 14,BR,São Paulo,direct,(none),always_on_credito,SP,0
1803967063,user_131895,2026-03-17,17,100.4,0,0,5,10000.0,9209.05,ANDROID,7.43.0,Android 14,BR,Salvador,in_app_banner,app_internal,(not set),BA,0
1805121551,user_126766,2026-03-15,18,75.9,0,0,5,1000.0,926.17,IOS,7.41.0,iOS 18,BR,Salvador,crm_email,email,retargeting_preaprovado,BA,0
1834877739,user_112899,2026-03-26,20,92.2,0,0,5,20000.0,18645.61,IOS,7.43.0,iOS 18,BR,Belo Horizonte,in_app_banner,app_internal,always_on_credito,MG,0
1835309474,user_108489,2026-03-05,19,113.3,0,0,5,10000.0,9761.09,ANDROID,7.42.0,Android 14,BR,Rio de Janeiro,direct,(none),retargeting_preaprovado,RJ,0
1843104158,user_122320,2026-03-04,25,141.0,2,1,8,20000.0,19278.21,ANDROID,7.41.0,Android 14,BR,São Paulo,in_app_banner,app_internal,campanha_marco_consignado,SP,0
1845235542,user_117715,2026-03-31,19,95.4,0,0,5,2000.0,1964.46,IOS,7.43.0,iOS 18,BR,Porto Alegre,paid_search,cpc,retargeting_preaprovado,RS,0
1846589097,user_108046,2026-03-05,18,92.3,0,0,5,2000.0,1862.73,IOS,7.42.0,iOS 18,BR,São Paulo,organic,organic,campanha_marco_consignado,SP,0
1849883041,user_138544,2026-03-03,18,71.7,0,0,5,20000.0,18714.27,ANDROID,7.41.1,Android 14,BR,São Paulo,paid_search,cpc,always_on_credito,SP,0
1860443005,user_117684,2026-03-02,25,115.8,2,1,8,20000.0,18708.79,ANDROID,7.42.0,Android 14,BR,Salvador,direct,(none),always_on_credito,BA,0
1864956632,user_129796,2026-03-12,19,111.4,0,0,5,1000.0,935.43,IOS,7.41.1,iOS 18,BR,Porto Alegre,push,push_notification,always_on_credito,RS,0
1873494513,user_118679,2026-03-28,19,96.1,0,0,5,20000.0,18988.73,IOS,7.41.0,iOS 18,BR,Belo Horizonte,crm_email,email,retargeting_preaprovado,MG,0
1873993551,user_134281,2026-03-04,17,61.0,0,0,5,20000.0,18615.67,IOS,7.41.1,iOS 18,BR,Rio de Janeiro,paid_search,cpc,campanha_marco_consignado,RJ,0
1875129125,user_125331,2026-03-13,20,104.4,0,0,5,30000.0,28664.18,ANDROID,7.41.0,Android 14,BR,Belo Horizonte,crm_email,email,cross_sell_folha,MG,0
1877755816,user_138036,2026-03-14,19,93.7,0,0,5,1500.0,1426.63,ANDROID,7.43.0,Android 14,BR,Curitiba,push,push_notification,retargeting_preaprovado,PR,0
