ga_session_id,amount_change→installments_change,auth→biometric_auth_start,biometric_auth_result→contract,biometric_auth_result→documents,biometric_auth_result→retry_click,biometric_auth_start→biometric_auth_result,contract_abandon→user_engagement,contract_accept→status,contract_review→contract_abandon,contract_review→contract_accept,contract→contract_review,credito_hub→eligibility_check,credito_hub→preapproved_offer_view,disbursement_success→user_engagement,document_pending_analysis→user_engagement,document_upload→document_pending_analysis,document_upload→document_upload,document_upload→help,documents→document_upload,eligibility_check→offer_unavailable,eligibility_check→simulator,help→support_contact_start,home→credito_hub,home→login,installments_change→rate_view,login→credito_hub,offer_unavailable→user_engagement,preapproved_offer_view→offer_unavailable,preapproved_offer_view→simulator,proposal_approved→user_engagement,proposal_start→auth,rate_view→proposal_start,rate_view→simulation_save,retry_click→biometric_auth_result,session_end_intent→user_engagement,session_start→home,simulation_save→session_end_intent,simulator→amount_change,status→disbursement_success,status→proposal_approved,support_contact_start→contract
1005594895,0.12010499387112641,0.15107376081802537,0.0,0.3236533807227816,0.0,0.15107376081802537,0.0,0.0,0.0,0.0,0.0,0.0,0.15985304093419075,0.0,0.0,0.3680680113352574,0.6473067614455632,0.0,0.3236533807227816,0.0,0.0,0.0,0.0,0.1330529836844379,0.12010499387112641,0.1330529836844379,0.0,0.0,0.16557804396006745,0.0,0.15107376081802537,0.15107376081802537,0.0,0.0,0.0,0.114336539000547,0.0,0.12010499387112641,0.0,0.0,0.0
1006055048,0.09211913510401726,0.11587181960477418,0.0,0.24823838330706902,0.0,0.11587181960477418,0.0,0.14948566145312298,0.0,0.14948566145312298,0.13011250373633987,0.18534496227391214,0.0,0.0,0.0,0.0,0.49647676661413803,0.3476426622832793,0.24823838330706902,0.0,0.18983749568280622,0.3476426622832793,0.0,0.10205009288099129,0.09211913510401726,0.10205009288099129,0.0,0.0,0.0,0.0,0.11587181960477418,0.11587181960477418,0.0,0.0,0.0,0.08769479722732154,0.0,0.09211913510401726,0.0,0.16734996013864215,0.3476426622832793
1006237672,0.12199099087293663,0.15344605734601752,0.18245567494807846,0.0,0.0,0.15344605734601752,0.0,0.19795999974784353,0.0,0.19795999974784353,0.17230462745695685,0.2454475454591581,0.0,0.560968788920078,0.0,0.0,0.0,0.0,0.0,0.0,0.2513968913953952,0.0,0.33567656258594253,0.0,0.12199099087293663,0.0,0.0,0.0,0.0,0.0,0.15344605734601752,0.15344605734601752,0.0,0.0,0.0,0.11613195451827119,0.0,0.12199099087293663,0.3943605978870047,0.0,0.0
1006615925,0.17080335037328978,0.21484455949350076,0.25546182019466956,0.0,0.0,0.21484455949350076,0.0,0.27716990373531286,0.0,0.27716990373531286,0.24124902539011,0.0,0.2273297227608638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699911126321363,0.0,0.17080335037328978,0.0,0.0,0.0,0.23547134673668452,0.0,0.21484455949350076,0.21484455949350076,0.0,0.0,0.0,0.16259993279159213,0.0,0.17080335037328978,0.0,0.3102931203624603,0.0
1007689899,0.17080335037328978,0.21484455949350076,0.25546182019466956,0.0,0.0,0.21484455949350076,0.0,0.27716990373531286,0.0,0.27716990373531286,0.24124902539011,0.0,0.2273297227608638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699911126321363,0.0,0.17080335037328978,0.0,0.0,0.0,0.23547134673668452,0.0,0.21484455949350076,0.21484455949350076,0.0,0.0,0.0,0.16259993279159213,0.0,0.17080335037328978,0.0,0.3102931203624603,0.0
1008949912,0.1365584483094728,0.17176969660164634,0.20424347468510204,0.0,0.4301176166814154,0.17176969660164634,0.0,0.22159923613593965,0.0,0.22159923613593965,0.19288024790758382,0.27475746946086393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814172518242601,0.0,0.0,0.1512802124979788,0.1365584483094728,0.1512802124979788,0.0,0.0,0.0,0.0,0.17176969660164634,0.17176969660164634,0.0,0.4301176166814154,0.0,0.1299997597747164,0.0,0.1365584483094728,0.0,0.24808147466191846,0.0
1009488411,0.1851844370714338,0.23293377279024277,0.27697087476682003,0.0,0.0,0.23293377279024277,0.0,0.3005067083531519,0.0,0.3005067083531519,0.2615614088556305,0.0,0.2464701462065638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514835470301512,0.1851844370714338,0.20514835470301512,0.0,0.0,0.25529726844693307,0.0,0.23293377279024277,0.23293377279024277,0.0,0.0,0.0,0.1762903184045078,0.0,0.1851844370714338,0.0,0.3364187921131475,0.0
1010160677,0.16595295257977805,0.20874349897543826,0.2482073287207571,0.0,0.0,0.20874349897543826,0.0,0.2692989557324343,0.0,0.2692989557324343,0.23439814255975755,0.0,0.22087411411343907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838436086652158,0.16595295257977805,0.1838436086652158,0.0,0.0,0.22878453586236192,0.0,0.20874349897543826,0.20874349897543826,0.0,0.0,0.0,0.15798249201239284,0.0,0.16595295257977805,0.5364765474250597,0.0,0.0
1011234720,0.1603330331213542,0.20167449758995468,0.23980190311839777,0.0,0.0,0.20167449758995468,0.0,0.2601792720032377,0.0,0.2601792720032377,0.22646035861610203,0.3225922599206358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3304114986383427,0.0,0.44118045965551766,0.0,0.1603330331213542,0.0,0.0,0.0,0.0,0.0,0.20167449758995468,0.20167449758995468,0.0,0.0,0.0,0.15263248848941288,0.0,0.1603330331213542,0.0,0.2912720215128909,0.0
1012692073,0.16595295257977805,0.20874349897543826,0.2482073287207571,0.0,0.0,0.20874349897543826,0.0,0.2692989557324343,0.0,0.2692989557324343,0.23439814255975755,0.0,0.22087411411343907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838436086652158,0.16595295257977805,0.1838436086652158,0.0,0.0,0.22878453586236192,0.0,0.20874349897543826,0.20874349897543826,0.0,0.0,0.0,0.15798249201239284,0.0,0.16595295257977805,0.5364765474250597,0.0,0.0
1013209749,0.16684805160071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22206544093360472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848352043648659,0.16684805160071822,0.1848352043648659,0.0,0.0,0.23001852905665718,0.0,0.0,0.0,0.395338012562697,0.0,0.638844875494168,0.15883460082834175,0.395338012562697,0.16684805160071822,0.0,0.0,0.0
1013800084,0.21687291903709094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28864574641710855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24025303218616165,0.21687291903709094,0.24025303218616165,0.0,0.0,0.29898335252073405,0.0,0.0,0.0,0.5138694037373174,0.0,0.0,0.2064568521792995,0.5138694037373174,0.21687291903709094,0.0,0.0,0.0
1014047769,0.1851844370714338,0.23293377279024277,0.27697087476682003,0.0,0.0,0.23293377279024277,0.0,0.3005067083531519,0.0,0.3005067083531519,0.2615614088556305,0.0,0.2464701462065638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514835470301512,0.1851844370714338,0.20514835470301512,0.0,0.0,0.25529726844693307,0.0,0.23293377279024277,0.23293377279024277,0.0,0.0,0.0,0.1762903184045078,0.0,0.1851844370714338,0.0,0.3364187921131475,0.0
1014310672,0.17204779109563684,0.21640987608842768,0.25732306642526376,0.0,0.0,0.21640987608842768,0.0,0.27918931093349375,0.0,0.27918931093349375,0.24300671990117118,0.3461625135095315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35455306611894116,0.0,0.0,0.19059550484765084,0.17204779109563684,0.19059550484765084,0.0,0.0,0.0,0.0,0.21640987608842768,0.21640987608842768,0.0,0.0,0.0,0.16378460497380942,0.0,0.17204779109563684,0.0,0.3125538570166259,0.0
1014749121,0.1965538776670632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954690955343574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40505477891132224,0.0,0.0,0.2177434845582703,0.1965538776670632,0.2177434845582703,0.0,0.0,0.0,0.0,0.0,0.0,0.46572446374347565,0.0,0.0,0.1871137025634665,0.46572446374347565,0.1965538776670632,0.0,0.0,0.0
1014929373,0.1965538776670632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954690955343574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40505477891132224,0.0,0.0,0.2177434845582703,0.1965538776670632,0.2177434845582703,0.0,0.0,0.0,0.0,0.0,0.0,0.46572446374347565,0.0,0.0,0.1871137025634665,0.46572446374347565,0.1965538776670632,0.0,0.0,0.0
1016150982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25182766337646967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5206391943140746,0.0,0.0,0.0,0.0,0.7956592239698099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18012233790981844,0.0,0.0,0.0,0.0,0.0
1017104069,0.1851844370714338,0.23293377279024277,0.27697087476682003,0.0,0.0,0.23293377279024277,0.0,0.3005067083531519,0.0,0.3005067083531519,0.2615614088556305,0.0,0.2464701462065638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514835470301512,0.1851844370714338,0.20514835470301512,0.0,0.0,0.25529726844693307,0.0,0.23293377279024277,0.23293377279024277,0.0,0.0,0.0,0.1762903184045078,0.0,0.1851844370714338,0.0,0.3364187921131475,0.0
1018539755,0.093981057124403,0.1182138334786635,0.0,0.25325580462417635,0.0,0.1182138334786635,0.0,0.15250708196990506,0.0,0.15250708196990506,0.1327423518733275,0.0,0.1250835397208019,0.0,0.0,0.0,0.5065116092483527,0.35466925374443303,0.25325580462417635,0.0,0.0,0.35466925374443303,0.0,0.10411274050466877,0.093981057124403,0.10411274050466877,0.0,0.0,0.1295633021275976,0.0,0.1182138334786635,0.1182138334786635,0.0,0.0,0.0,0.08946729404729756,0.0,0.093981057124403,0.0,0.17073245581167443,0.35466925374443303
1022361818,0.17204779109563684,0.21640987608842768,0.25732306642526376,0.0,0.0,0.21640987608842768,0.0,0.27918931093349375,0.0,0.27918931093349375,0.24300671990117118,0.3461625135095315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35455306611894116,0.0,0.0,0.19059550484765084,0.17204779109563684,0.19059550484765084,0.0,0.0,0.0,0.0,0.21640987608842768,0.21640987608842768,0.0,0.0,0.0,0.16378460497380942,0.0,0.17204779109563684,0.0,0.3125538570166259,0.0
1022784721,0.17080335037328978,0.21484455949350076,0.25546182019466956,0.0,0.0,0.21484455949350076,0.0,0.27716990373531286,0.0,0.27716990373531286,0.24124902539011,0.0,0.2273297227608638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699911126321363,0.0,0.17080335037328978,0.0,0.0,0.0,0.23547134673668452,0.0,0.21484455949350076,0.21484455949350076,0.0,0.0,0.0,0.16259993279159213,0.0,0.17080335037328978,0.0,0.3102931203624603,0.0
1024631158,0.17080335037328978,0.21484455949350076,0.25546182019466956,0.0,0.0,0.21484455949350076,0.0,0.27716990373531286,0.0,0.27716990373531286,0.24124902539011,0.0,0.2273297227608638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699911126321363,0.0,0.17080335037328978,0.0,0.0,0.0,0.23547134673668452,0.0,0.21484455949350076,0.21484455949350076,0.0,0.0,0.0,0.16259993279159213,0.0,0.17080335037328978,0.0,0.3102931203624603,0.0
1024800991,0.12010499387112641,0.15107376081802537,0.0,0.3236533807227816,0.0,0.15107376081802537,0.0,0.0,0.0,0.0,0.0,0.0,0.15985304093419075,0.0,0.0,0.3680680113352574,0.6473067614455632,0.0,0.3236533807227816,0.0,0.0,0.0,0.0,0.1330529836844379,0.12010499387112641,0.1330529836844379,0.0,0.0,0.16557804396006745,0.0,0.15107376081802537,0.15107376081802537,0.0,0.0,0.0,0.114336539000547,0.0,0.12010499387112641,0.0,0.0,0.0
1024898222,0.17960114781819916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3613599707501354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37011889098899675,0.0,0.4941995757612749,0.0,0.17960114781819916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555582849923057,0.0,0.0,0.1709751857952944,0.42555582849923057,0.17960114781819916,0.0,0.0,0.0
1025486451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27864040320245176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23192512825817202,0.0,0.23192512825817202,0.0,0.8803751105265315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993004270779001,0.0,0.0,0.0,0.0,0.0
1025698659,0.16001666928623268,0.20127656014523937,0.23932873393882792,0.0,0.0,0.20127656014523937,0.0,0.0,0.4725464110767934,0.0,0.226013514530638,0.3219557315487702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297595416033981,0.0,0.4403099369723245,0.0,0.16001666928623268,0.0,0.0,0.0,0.0,0.0,0.20127656014523937,0.20127656014523937,0.0,0.0,0.0,0.15233131911412823,0.0,0.16001666928623268,0.0,0.0,0.0
1027611337,0.21687291903709094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28864574641710855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24025303218616165,0.21687291903709094,0.24025303218616165,0.0,0.0,0.29898335252073405,0.0,0.0,0.0,0.5138694037373174,0.0,0.0,0.2064568521792995,0.5138694037373174,0.21687291903709094,0.0,0.0,0.0
1027619919,0.10265514436171991,0.12912451203055786,0.0,0.2766303335971707,0.0,0.12912451203055786,0.0,0.0,0.0,0.0,0.0,0.0,0.13662826552713578,0.0,0.46426646595688503,0.3145920383551629,0.5532606671943414,0.0,0.2766303335971707,0.0,0.0,0.0,0.2824710722039922,0.0,0.10265514436171991,0.0,0.0,0.0,0.14152149263743613,0.0,0.12912451203055786,0.12912451203055786,0.0,0.0,0.0,0.0977247784510502,0.0,0.10265514436171991,0.0,0.0,0.0
1030290499,0.09211913510401726,0.11587181960477418,0.0,0.24823838330706902,0.0,0.11587181960477418,0.0,0.14948566145312298,0.0,0.14948566145312298,0.13011250373633987,0.18534496227391214,0.0,0.0,0.0,0.0,0.49647676661413803,0.3476426622832793,0.24823838330706902,0.0,0.18983749568280622,0.3476426622832793,0.0,0.10205009288099129,0.09211913510401726,0.10205009288099129,0.0,0.0,0.0,0.0,0.11587181960477418,0.11587181960477418,0.0,0.0,0.0,0.08769479722732154,0.0,0.09211913510401726,0.0,0.16734996013864215,0.3476426622832793
1030385394,0.15884844100675224,0.19980710717757633,0.2375814747543522,0.0,0.0,0.19980710717757633,0.0,0.2577701608670034,0.0,0.2577701608670034,0.22436346531765786,0.0,0.21141840588103272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17597319102524664,0.15884844100675224,0.17597319102524664,0.0,0.0,0.21899017934446802,0.5140085734777204,0.19980710717757633,0.19980710717757633,0.0,0.0,0.0,0.1512191990104323,0.0,0.15884844100675224,0.0,0.2885750093131971,0.0
1030498866,0.17204779109563684,0.21640987608842768,0.25732306642526376,0.0,0.0,0.21640987608842768,0.0,0.27918931093349375,0.0,0.27918931093349375,0.24300671990117118,0.3461625135095315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35455306611894116,0.0,0.0,0.19059550484765084,0.17204779109563684,0.19059550484765084,0.0,0.0,0.0,0.0,0.21640987608842768,0.21640987608842768,0.0,0.0,0.0,0.16378460497380942,0.0,0.17204779109563684,0.0,0.3125538570166259,0.0
1031414016,0.14736113275506688,0.18535782573370752,0.22040049634438946,0.0,0.0,0.18535782573370752,0.0,0.23912921433206114,0.0,0.23912921433206114,0.20813836250779963,0.29649261861054693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036792341961913,0.0,0.40548632442467863,0.0,0.14736113275506688,0.0,0.0,0.0,0.0,0.0,0.18535782573370752,0.18535782573370752,0.0,0.0,0.0,0.14028360819445476,0.0,0.14736113275506688,0.47637472245080975,0.0,0.0
1031580646,0.21687291903709094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28864574641710855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24025303218616165,0.21687291903709094,0.24025303218616165,0.0,0.0,0.29898335252073405,0.0,0.0,0.0,0.5138694037373174,0.0,0.0,0.2064568521792995,0.5138694037373174,0.21687291903709094,0.0,0.0,0.0
1031785998,0.12691924125214854,0.15964504454083214,0.1898266065457143,0.0,0.0,0.15964504454083214,0.0,0.20595728247212491,0.0,0.20595728247212491,0.17926547218432842,0.25536325276122973,0.0,0.5836310742817976,0.0,0.0,0.0,0.0,0.0,0.0,0.26155294321927547,0.0,0.0,0.14060184502971812,0.12691924125214854,0.14060184502971812,0.0,0.0,0.0,0.0,0.15964504454083214,0.15964504454083214,0.0,0.0,0.0,0.12082350874533222,0.0,0.12691924125214854,0.41029216588375284,0.0,0.0
1033560804,0.16595295257977805,0.20874349897543826,0.2482073287207571,0.0,0.0,0.20874349897543826,0.0,0.2692989557324343,0.0,0.2692989557324343,0.23439814255975755,0.0,0.22087411411343907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838436086652158,0.16595295257977805,0.1838436086652158,0.0,0.0,0.22878453586236192,0.0,0.20874349897543826,0.20874349897543826,0.0,0.0,0.0,0.15798249201239284,0.0,0.16595295257977805,0.5364765474250597,0.0,0.0
1033946027,0.1365584483094728,0.17176969660164634,0.20424347468510204,0.0,0.4301176166814154,0.17176969660164634,0.0,0.22159923613593965,0.0,0.22159923613593965,0.19288024790758382,0.27475746946086393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814172518242601,0.0,0.0,0.1512802124979788,0.1365584483094728,0.1512802124979788,0.0,0.0,0.0,0.0,0.17176969660164634,0.17176969660164634,0.0,0.4301176166814154,0.0,0.1299997597747164,0.0,0.1365584483094728,0.0,0.24808147466191846,0.0
1036949225,0.12020112731599657,0.15119468202695122,0.17977866772804024,0.0,0.3785970259885374,0.15119468202695122,0.0,0.1950555115824053,0.0,0.1950555115824053,0.16977655738251532,0.24184631545344956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24770837201362123,0.0,0.33075148375846347,0.0,0.12020112731599657,0.0,0.0,0.0,0.0,0.388951944322091,0.15119468202695122,0.15119468202695122,0.0,0.3785970259885374,0.0,0.11442805530652547,0.0,0.12020112731599657,0.0,0.2183656396929702,0.0
1037266152,0.1851844370714338,0.23293377279024277,0.27697087476682003,0.0,0.0,0.23293377279024277,0.0,0.3005067083531519,0.0,0.3005067083531519,0.2615614088556305,0.0,0.2464701462065638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514835470301512,0.1851844370714338,0.20514835470301512,0.0,0.0,0.25529726844693307,0.0,0.23293377279024277,0.23293377279024277,0.0,0.0,0.0,0.1762903184045078,0.0,0.1851844370714338,0.0,0.3364187921131475,0.0
1037833789,0.16684805160071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22206544093360472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848352043648659,0.16684805160071822,0.1848352043648659,0.0,0.0,0.23001852905665718,0.0,0.0,0.0,0.395338012562697,0.0,0.638844875494168,0.15883460082834175,0.395338012562697,0.16684805160071822,0.0,0.0,0.0
1038238729,0.1319265722601167,0.16594350310323105,0.19731581498815473,0.0,0.0,0.16594350310323105,0.0,0.2140828927158126,0.0,0.2140828927158126,0.18633801334255448,0.0,0.1755869017272706,0.6066570075180281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461489943149564,0.1319265722601167,0.1461489943149564,0.0,0.0,0.18187539982413684,0.0,0.16594350310323105,0.16594350310323105,0.0,0.0,0.0,0.1255903454823252,0.0,0.1319265722601167,0.42647937803761804,0.0,0.0
1038778154,0.1851844370714338,0.23293377279024277,0.27697087476682003,0.0,0.0,0.23293377279024277,0.0,0.3005067083531519,0.0,0.3005067083531519,0.2615614088556305,0.0,0.2464701462065638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20514835470301512,0.1851844370714338,0.20514835470301512,0.0,0.0,0.25529726844693307,0.0,0.23293377279024277,0.23293377279024277,0.0,0.0,0.0,0.1762903184045078,0.0,0.1851844370714338,0.0,0.3364187921131475,0.0
1039758738,0.19470443789231284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25914073576211893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357585503997996,0.0,0.19470443789231284,0.0,0.0,0.0,0.268421644574963,0.0,0.0,0.0,0.4613423098142591,0.0,0.0,0.18535308848640486,0.4613423098142591,0.19470443789231284,0.0,0.0,0.0
1042592814,0.09729782441874281,0.12238582077714169,0.0,0.2621936756758637,0.0,0.12238582077714169,0.0,0.0,0.0,0.0,0.0,0.0,0.1294979718021206,0.0,0.0,0.29817425226698313,0.7865810270275913,0.0,0.2621936756758637,0.0,0.0,0.0,0.0,0.10778707385647258,0.09729782441874281,0.10778707385647258,0.0,0.0,0.13413583340349766,0.0,0.12238582077714169,0.12238582077714169,0.0,0.0,0.0,0.09262476219980366,0.0,0.09729782441874281,0.0,0.0,0.0
